,ws_p,ws_k,complex_spread_ratio,repetition,run,pearson,euclidean,mape
11336,0.25,3,0.25,7,3,-0.3505707760146833,232.47655307134656,0.34858900391827846
11337,0.25,3,0.25,7,4,-0.3480423970372783,233.93140887386048,0.34637401088318237
11338,0.25,3,0.25,7,5,-0.3751895324743568,234.41160968910253,0.34921267102519676
11339,0.25,3,0.25,7,6,-0.3810705219315877,229.1116536729372,0.3370095935919178
11340,0.25,3,0.25,7,7,-0.3844050612907702,231.60296833990537,0.34040077274940234
11341,0.25,3,0.25,7,8,-0.3727200919782722,226.99230986196736,0.33600228195608195
11342,0.25,3,0.25,7,9,-0.3660566804877354,228.2401458380217,0.3365963539605241
11343,0.25,3,0.25,7,10,-0.35249910856753464,229.96307929894692,0.33938328014161984
11344,0.25,3,0.25,7,11,-0.2535041693074948,224.918178099293,0.31736676406808223
11345,0.25,3,0.25,7,12,-0.3621133065320221,236.69324788677247,0.34676817674412
11346,0.25,3,0.25,7,13,-0.3648316875941095,235.8972461177619,0.35050001468389036
11347,0.25,3,0.25,7,14,-0.3333232919231944,232.65746862619292,0.34438045795433153
11348,0.25,3,0.25,7,15,-0.35889542979719685,234.53080832728895,0.34391807345748343
11349,0.25,3,0.25,7,16,-0.3715387074548255,228.08373460332942,0.33609931690890615
11350,0.25,3,0.25,7,17,-0.37058116344773073,228.52826641128914,0.336159469131374
11351,0.25,3,0.25,7,18,-0.3606662507012843,232.57142871061376,0.3429065923188969
11352,0.25,3,0.25,7,19,-0.3536371175611248,233.8194894841905,0.3421825143554332
11353,0.25,3,0.25,7,20,-0.3718023610727687,236.51350087620105,0.3484317669822105
11354,0.25,3,0.25,7,21,-0.3501726384363029,229.27436352602084,0.33777594567717023
11355,0.25,3,0.25,7,22,0.18412431840268792,165.89484671420067,0.22334703843028422
11356,0.25,3,0.25,7,23,-0.3877245252876112,226.44285135310156,0.33275593679527676
11357,0.25,3,0.25,7,24,-0.3744186654562313,234.81001785415867,0.34635608722893724
11358,0.25,3,0.25,7,25,-0.3667366871139072,234.10971568468926,0.3457500270085439
11359,0.25,3,0.25,7,26,-0.4026116305151204,232.51104714522566,0.3432285986521768
11360,0.25,3,0.25,7,27,-0.34550022149554477,235.5057110373018,0.3470572650751074
11361,0.25,3,0.25,7,28,-0.33359592306823654,232.21632809347648,0.34242692101900324
11362,0.25,3,0.25,7,29,-0.35399298238557514,235.3910454220376,0.34725945665833297
11363,0.25,3,0.25,8,0,-0.40364131066301895,351.35693379936123,0.5338314903935282
11364,0.25,3,0.25,8,1,-0.3829727489570427,352.8965559599196,0.5390001349966704
11365,0.25,3,0.25,8,2,-0.4010708421980982,356.8914703855362,0.541660254088557
11366,0.25,3,0.25,8,3,-0.3903481311282071,345.78138227409863,0.5255999625301478
11367,0.25,3,0.25,8,4,-0.3794041176239001,337.52385001933055,0.509914993262052
11368,0.25,3,0.25,8,5,-0.39407304212583744,341.49103704693863,0.5173135262891979
11369,0.25,3,0.25,8,6,-0.393133734002527,346.3857911670851,0.5269129031613752
11370,0.25,3,0.25,8,7,-0.42360081411332423,340.4632252048971,0.5112962609133459
11371,0.25,3,0.25,8,8,-0.4001220721361003,349.8580257627011,0.5304106874055609
11372,0.25,3,0.25,8,9,-0.32857627926694816,274.23150700090804,0.413393940503955
11373,0.25,3,0.25,8,10,-0.39620821686403745,346.43659398349496,0.5244711730200876
11374,0.25,3,0.25,8,11,-0.15984190277203705,179.51267714337789,0.25185962264454864
11375,0.25,3,0.25,8,12,-0.4406054842600667,337.80773062485696,0.5100595770489517
11376,0.25,3,0.25,8,13,-0.45545899255059297,346.1310019880139,0.5063781709265115
11377,0.25,3,0.25,8,14,-0.3379391345642884,353.67684615454414,0.5440515169496163
11378,0.25,3,0.25,8,15,-0.3960053554391658,348.9460845657127,0.5297342986230603
11379,0.25,3,0.25,8,16,-0.41257325805283146,346.5587851469774,0.5270168347772469
11380,0.25,3,0.25,8,17,-0.3954589722659581,346.9112376080157,0.5303673795875893
11381,0.25,3,0.25,8,18,-0.3786255121074615,343.66593599123024,0.5211596224708033
11382,0.25,3,0.25,8,19,-0.43045852590551187,341.2068973699166,0.5159416785046657
11383,0.25,3,0.25,8,20,-0.35236062155187536,348.4824614552156,0.5312639505344775
11384,0.25,3,0.25,8,21,-0.44699937759458086,337.86996718439997,0.5052780424143751
11385,0.25,3,0.25,8,22,-0.40489190335892195,345.66343412806833,0.5207543808353616
11386,0.25,3,0.25,8,23,-0.4648957090609091,335.14280955597366,0.5060479840293163
11387,0.25,3,0.25,8,24,-0.4022382145106731,351.4078091731901,0.532496510288791
11388,0.25,3,0.25,8,25,-0.34789331113482985,357.5115701729287,0.5470774931659003
11389,0.25,3,0.25,8,26,-0.4446999834158978,345.6902274337062,0.5234111315725442
11390,0.25,3,0.25,8,27,-0.5839834516754655,346.58932673977614,0.5170086060565658
11391,0.25,3,0.25,8,28,-0.3862592817153312,343.93270165519715,0.5176094779908404
11392,0.25,3,0.25,8,29,-0.4763546870049657,347.73830247750016,0.5241106181540284
11393,0.25,3,0.25,9,0,-0.5533940392253703,302.2903622560105,0.4416208302276685
11394,0.25,3,0.25,9,1,-0.5741058469930734,301.34241612554393,0.4403909728166799
11395,0.25,3,0.25,9,2,-0.531391065003778,298.21491309051686,0.4361473281614126
11396,0.25,3,0.25,9,3,-0.5543987842009583,301.5414597904123,0.43994618316941886
11397,0.25,3,0.25,9,4,-0.5887066795346585,303.71492058590417,0.44450313284281373
11398,0.25,3,0.25,9,5,-0.5465397551452825,301.6983971713717,0.44276618369955817
11399,0.25,3,0.25,9,6,-0.5487794867541919,301.1102262264449,0.43982238256799305
11400,0.25,3,0.25,9,7,-0.4139509132135752,304.3615971232835,0.43842537962746864
11401,0.25,3,0.25,9,8,-0.06355521143972724,159.21182053518137,0.23125353895872855
11402,0.25,3,0.25,9,9,-0.5309843021887755,306.23280066340055,0.45206306908305843
11403,0.25,3,0.25,9,10,-0.5429558134585256,305.9652618976498,0.44853032210801275
11404,0.25,3,0.25,9,11,-0.5780554996031105,301.2407562055508,0.44397280288158414
11405,0.25,3,0.25,9,12,-0.49096696813329377,334.7522594121276,0.503308645516479
11406,0.25,3,0.25,9,13,-0.5489150344327275,302.09705160233756,0.44138993080279015
11407,0.25,3,0.25,9,14,-0.5634896449580146,296.2976232449069,0.4320522808048271
11408,0.25,3,0.25,9,15,-0.5738224089317264,302.84544441774557,0.442848755141586
11409,0.25,3,0.25,9,16,-0.5759121232404582,297.342925703416,0.43383597689737236
11410,0.25,3,0.25,9,17,-0.5313391266314663,303.1724847860305,0.44576452759635554
11411,0.25,3,0.25,9,18,-0.5215648641402783,305.4580462150165,0.44913237787891186
11412,0.25,3,0.25,9,19,-0.710540854962649,277.0670387568055,0.4088466774992446
11413,0.25,3,0.25,9,20,-0.28051754499394066,181.90781492112782,0.26248832283758855
11414,0.25,3,0.25,9,21,-0.5264967411072493,281.1893842597756,0.42099543894821706
11415,0.25,3,0.25,9,22,-0.5522716973723732,302.8145477393926,0.44170032624504657
11416,0.25,3,0.25,9,23,-0.5637175798054804,303.0235558262736,0.44545086668713846
11417,0.25,3,0.25,9,24,-0.5679649396016004,301.4536535986357,0.44375607620995017
11418,0.25,3,0.25,9,25,-0.5832518350747078,299.1131857420435,0.43736190712443057
11419,0.25,3,0.25,9,26,-0.5928467227293875,299.66692903570316,0.4331909115248113
11420,0.25,3,0.25,9,27,-0.568397250478722,301.6352332823216,0.4459545245340913
11421,0.25,3,0.25,9,28,-0.5646465917597216,304.85538050994916,0.449778822425517
11422,0.25,3,0.25,9,29,-0.5629167800513745,297.59570325033025,0.4350083087877537
11423,0.25,3,0.5,0,0,-0.6573095791990641,301.1687826086054,0.44308607733925437
11424,0.25,3,0.5,0,1,-0.6284322342335383,306.92629248690315,0.4543615664612313
11425,0.25,3,0.5,0,2,-0.6672606939584197,299.217426520915,0.4387322227462283
11426,0.25,3,0.5,0,3,-0.7066553076385755,333.6405706455521,0.5087368339728406
11427,0.25,3,0.5,0,4,-0.6076206327108308,303.41681855778637,0.4449605941168882
11428,0.25,3,0.5,0,5,-0.6736362694046037,300.9384826274863,0.440781708864699
11429,0.25,3,0.5,0,6,-0.6478825393609593,294.0421178369457,0.43073903556573917
11430,0.25,3,0.5,0,7,-0.645600934293523,299.4646655676183,0.4376557343693553
11431,0.25,3,0.5,0,8,-0.6785678295286849,297.54904788824643,0.43374767975832423
11432,0.25,3,0.5,0,9,-0.658290140753795,303.01729014814987,0.4447607287413091
11433,0.25,3,0.5,0,10,-0.6739571153097256,299.6400517475328,0.4367861342583859
11434,0.25,3,0.5,0,11,-0.6530819793462604,303.8662236349124,0.4463714983882039
11435,0.25,3,0.5,0,12,-0.6668220495266416,302.1261769638352,0.4443467234174341
11436,0.25,3,0.5,0,13,-0.6163822950800819,305.1518423515694,0.44911419735985736
11437,0.25,3,0.5,0,14,-0.635082595667214,301.93824936066534,0.44002799885198735
11438,0.25,3,0.5,0,15,-0.24589137180978005,271.9286864388533,0.43671255113618496
11439,0.25,3,0.5,0,16,-0.6967258757551941,295.68289346884336,0.4322322704049064
11440,0.25,3,0.5,0,17,-0.62516826447902,303.4125468882146,0.4469862439932892
11441,0.25,3,0.5,0,18,-0.6710958289203838,302.66158550678875,0.44348944502335436
11442,0.25,3,0.5,0,19,-0.6669608329703993,302.6767306826628,0.44408389226037426
11443,0.25,3,0.5,0,20,-0.6405019631035079,301.60011529941545,0.4440361298108459
11444,0.25,3,0.5,0,21,-0.6390538285831563,204.87203953114056,0.30486559120291307
11445,0.25,3,0.5,0,22,-0.09941693674549545,135.1617752956647,0.20861889025299574
11446,0.25,3,0.5,0,23,-0.46055833789949796,293.38684602046186,0.4591298410982471
11447,0.25,3,0.5,0,24,-0.6839219649706451,298.99023912454066,0.4394784445545968
11448,0.25,3,0.5,0,25,-0.6500054463152148,300.72338651576973,0.44099690466653535
11449,0.25,3,0.5,0,26,-0.666841818373431,300.100630670541,0.4404561952222461
11450,0.25,3,0.5,0,27,-0.6207649345533001,303.4202424993797,0.446492349755651
11451,0.25,3,0.5,0,28,-0.6545909329594829,299.87196526100365,0.4404330726155358
11452,0.25,3,0.5,0,29,-0.6361571198734554,301.0175721921342,0.4420305995769984
11453,0.25,3,0.5,1,0,-0.6307258440952686,217.80288806383123,0.31593149156068995
11454,0.25,3,0.5,1,1,-0.5244258511732895,223.93693497018523,0.32949899436655866
11455,0.25,3,0.5,1,2,-0.6305153511245954,213.95349819199865,0.3091412779518346
11456,0.25,3,0.5,1,3,-0.5323187586440066,273.2816774064989,0.3901138969582056
11457,0.25,3,0.5,1,4,-0.6106666158513998,218.1888032255431,0.316352757069458
11458,0.25,3,0.5,1,5,-0.5962765178448123,218.2271921752085,0.3162348001614395
11459,0.25,3,0.5,1,6,-0.6111019431969118,217.13369814489252,0.31431480417704155
11460,0.25,3,0.5,1,7,-0.6325094390270873,219.0489020046614,0.3183518312266333
11461,0.25,3,0.5,1,8,-0.622324430473463,219.2344012040262,0.3200672189208012
11462,0.25,3,0.5,1,9,-0.5988566120803233,220.5578360093857,0.3230676782841357
11463,0.25,3,0.5,1,10,-0.5687004669225101,222.9808515981666,0.32697637942346847
11464,0.25,3,0.5,1,11,-0.5810262578363774,222.32874943916931,0.32676221163164926
11465,0.25,3,0.5,1,12,-0.41712799858852306,230.95570932897195,0.34648205627089523
11466,0.25,3,0.5,1,13,-0.47116036085878554,218.61447911190714,0.32032084980422454
11467,0.25,3,0.5,1,14,-0.5970668172585929,221.73571438311816,0.3254782950990096
11468,0.25,3,0.5,1,15,-0.6053173232154815,219.3974953215929,0.31895012663425326
11469,0.25,3,0.5,1,16,-0.6364088055720687,213.05966290405863,0.31130003412588025
11470,0.25,3,0.5,1,17,-0.6306002258150218,216.7178366424637,0.3156461288501351
11471,0.25,3,0.5,1,18,-0.6380419015790476,222.03197037015022,0.32324365729443694
11472,0.25,3,0.5,1,19,-0.613250197526502,218.18670251260153,0.3176103018660092
11473,0.25,3,0.5,1,20,-0.5455974215724136,258.72873429281236,0.384932796223534
11474,0.25,3,0.5,1,21,-0.631723463634497,217.99913405897246,0.31612781385455474
11475,0.25,3,0.5,1,22,-0.5775088620599057,219.81059035026897,0.31994650486632753
11476,0.25,3,0.5,1,23,-0.5748294631268304,219.4780095198877,0.3194866874556777
11477,0.25,3,0.5,1,24,-0.5196974456962226,220.89796556529424,0.3219637172598379
11478,0.25,3,0.5,1,25,-0.5278127299862758,218.13594121176456,0.3182110879054248
11479,0.25,3,0.5,1,26,-0.6383690254322555,340.70230685854335,0.5337078649739301
11480,0.25,3,0.5,1,27,-0.5431864308380226,281.28361672618007,0.4266897199429927
11481,0.25,3,0.5,1,28,-0.447238928773701,202.39518614566168,0.29732334996429094
11482,0.25,3,0.5,1,29,-0.3356506014343123,267.4151174473013,0.3985218311754342
11483,0.25,3,0.5,2,0,-0.6090034614367268,207.16957648717678,0.3011278801645364
11484,0.25,3,0.5,2,1,-0.6186064977314182,204.23051792052638,0.29611442135253196
11485,0.25,3,0.5,2,2,-0.672005934050811,274.4058950870428,0.40692015577054336
11486,0.25,3,0.5,2,3,-0.5903514733923672,206.27995255435,0.30099914212176904
11487,0.25,3,0.5,2,4,-0.5292210403603087,209.35909411844668,0.30772660786140593
11488,0.25,3,0.5,2,5,-0.2857334149579425,221.26633643577597,0.33512320451879357
11489,0.25,3,0.5,2,6,-0.617943825255768,202.85320109321904,0.2928122436310197
11490,0.25,3,0.5,2,7,-0.6278500208793949,203.29585454766925,0.2940246389070162
11491,0.25,3,0.5,2,8,-0.618626001705172,283.6011325871487,0.4343102923353927
11492,0.25,3,0.5,2,9,-0.27412792947480896,248.4016675279457,0.35796268374868195
11493,0.25,3,0.5,2,10,-0.3216030633630251,231.79452037981977,0.34952452478048796
11494,0.25,3,0.5,2,11,-0.5753062598801314,206.6769273684869,0.30253205295948454
11495,0.25,3,0.5,2,12,-0.5750600429836221,206.23324214280515,0.3017140040968484
11496,0.25,3,0.5,2,13,-0.5954735087202853,204.49920408477047,0.2978208150547929
11497,0.25,3,0.5,2,14,-0.5950689858811266,206.5043055719731,0.3019792392440696
11498,0.25,3,0.5,2,15,-0.5205958289284852,207.93941560952877,0.306280482419145
11499,0.25,3,0.5,2,16,-0.4270813192088074,177.5210400699,0.25358361739993057
11500,0.25,3,0.5,2,17,-0.5321265371452027,207.3919970045382,0.3053532668538714
11501,0.25,3,0.5,2,18,-0.650776963864166,255.7398765365776,0.37158292012143673
11502,0.25,3,0.5,2,19,-0.5878670639889089,206.10875012683206,0.3012034051538771
11503,0.25,3,0.5,2,20,-0.5387033713500903,207.59252633207726,0.3064857394062738
11504,0.25,3,0.5,2,21,-0.5709544490824848,205.60950359227888,0.3007011100009956
11505,0.25,3,0.5,2,22,0.10656121259356988,143.90499129497724,0.20434237372358444
11506,0.25,3,0.5,2,23,-0.6417814984044953,204.02309481940344,0.2946489022647367
11507,0.25,3,0.5,2,24,-0.6007048252355296,206.49223723685952,0.30288263386483233
11508,0.25,3,0.5,2,25,-0.5525262824353016,208.2316610349321,0.3054010763141178
11509,0.25,3,0.5,2,26,-0.5432862070699049,208.7014459456045,0.30763237772657953
11510,0.25,3,0.5,2,27,-0.586661747313565,204.99412447180475,0.2999370695695855
11511,0.25,3,0.5,2,28,-0.6157683108731753,204.8381754250448,0.2977086630349053
11512,0.25,3,0.5,2,29,-0.5809729358300403,206.61454306154894,0.3036658337554275
11513,0.25,3,0.5,3,0,-0.6942140232445854,270.7776731740238,0.4000217342470824
11514,0.25,3,0.5,3,1,-0.07634838862372652,175.91266250764966,0.2574004645797325
11515,0.25,3,0.5,3,2,-0.5473579517065371,225.32019939874294,0.33029323724435566
11516,0.25,3,0.5,3,3,-0.6629425902810389,281.0501980059466,0.4171508527387939
11517,0.25,3,0.5,3,4,-0.6951444769800198,278.33714532484754,0.41297174593875446
11518,0.25,3,0.5,3,5,-0.44175745345177814,174.35541583360035,0.2560246228954009
11519,0.25,3,0.5,3,6,-0.6711249335677912,275.1239640149243,0.4042182233708053
11520,0.25,3,0.5,3,7,-0.16236540214677284,147.41887734371977,0.21875976028928687
11521,0.25,3,0.5,3,8,-0.66243383754161,268.5371803674041,0.39633504224470245
11522,0.25,3,0.5,3,9,-0.7020007302999502,279.8915213386062,0.41425545062966646
11523,0.25,3,0.5,3,10,-0.6912724647637747,282.32464595240623,0.4177762853891507
11524,0.25,3,0.5,3,11,-0.7003528584810517,275.20342767946505,0.4070748733183824
11525,0.25,3,0.5,3,12,-0.6838162276065131,280.464521833947,0.41637444235170856
11526,0.25,3,0.5,3,13,-0.6959778957293139,280.3826436374696,0.41200615038682215
11527,0.25,3,0.5,3,14,-0.43172384059200336,175.35123467439985,0.26149477936578025
11528,0.25,3,0.5,3,15,-0.7225024531369915,284.5900400093596,0.4205186540793456
11529,0.25,3,0.5,3,16,-0.7020556391724907,276.1794610379702,0.40878004583689354
11530,0.25,3,0.5,3,17,-0.6906133292931828,277.13516974054545,0.41178088936009444
11531,0.25,3,0.5,3,18,-0.6878724651320439,279.40062730940775,0.41279469454482626
11532,0.25,3,0.5,3,19,-0.4812085034647467,240.00181003301682,0.365311821965145
11533,0.25,3,0.5,3,20,-0.676771206242015,286.33130976729075,0.4248013157185089
11534,0.25,3,0.5,3,21,-0.6929442947669524,280.57969372846196,0.41524739588841975
11535,0.25,3,0.5,3,22,-0.7064266641748743,285.5181267237715,0.421316425462676
11536,0.25,3,0.5,3,23,-0.6874032313004269,281.94974426276735,0.4184977178073918
11537,0.25,3,0.5,3,24,-0.2439567189051628,224.72059714245952,0.3426471598247561
11538,0.25,3,0.5,3,25,-0.6975731524369211,274.7471880695889,0.40582957083994264
11539,0.25,3,0.5,3,26,-0.7231962894723724,281.70452406178316,0.41330360044716424
11540,0.25,3,0.5,3,27,-0.7138351490103281,279.5707044522126,0.41255267698091375
11541,0.25,3,0.5,3,28,-0.7201184575892204,281.9660547196615,0.4140514177284614
11542,0.25,3,0.5,3,29,-0.7019670003151038,284.60857094964626,0.4197830631437229
11543,0.25,3,0.5,4,0,-0.3206256435348311,213.76938015424398,0.3162969538997165
11544,0.25,3,0.5,4,1,-0.5959217596787111,246.06543312240646,0.372052956855556
11545,0.25,3,0.5,4,2,-0.2550646687790525,192.65331331205473,0.2985479560769551
11546,0.25,3,0.5,4,3,-0.2436873111451386,195.33607622899362,0.3027481808635275
11547,0.25,3,0.5,4,4,-0.24545686107509893,196.38241428181163,0.3009783231913494
11548,0.25,3,0.5,4,5,-0.3013056374395041,202.54092979797565,0.3099888676709273
11549,0.25,3,0.5,4,6,-0.2640850259969348,188.65421277965052,0.29049200520801666
11550,0.25,3,0.5,4,7,-0.24740069596585357,201.37255748608996,0.31050784052501157
11551,0.25,3,0.5,4,8,-0.2679271513308951,206.57481206249028,0.3195912017755094
11552,0.25,3,0.5,4,9,-0.26133909237919933,188.4493206275307,0.2927462085665768
11553,0.25,3,0.5,4,10,-0.28673328780657054,194.9134139904951,0.2973501884855727
11554,0.25,3,0.5,4,11,-0.2557392392845096,203.40414347153546,0.31331419772341035
11555,0.25,3,0.5,4,12,-0.05120411353505342,154.11745494097445,0.23653877221898892
11556,0.25,3,0.5,4,13,-0.26211522953223026,197.9690676473591,0.30430006202054766
11557,0.25,3,0.5,4,14,-0.23279715088614306,189.48400665853043,0.29072750129210445
11558,0.25,3,0.5,4,15,-0.22474158094538785,193.94885094071375,0.30106493657138
11559,0.25,3,0.5,4,16,-0.4617456601572007,244.52025895534948,0.35431686166881843
11560,0.25,3,0.5,4,17,-0.23319595892229275,197.89990327373303,0.3034479635416093
11561,0.25,3,0.5,4,18,-0.2836129251658029,186.56795278736695,0.28797420001457813
11562,0.25,3,0.5,4,19,-0.27074876717377977,207.76247569485426,0.31943070897273446
11563,0.25,3,0.5,4,20,-0.23937134312160688,199.74120697194027,0.3079707100699726
11564,0.25,3,0.5,4,21,-0.6722637057312774,300.9681601213247,0.45800374271766686
11565,0.25,3,0.5,4,22,-0.5200504085170273,307.432514209346,0.4804847724987012
11566,0.25,3,0.5,4,23,-0.24778910618966532,199.8884220243764,0.31125090668973326
11567,0.25,3,0.5,4,24,-0.23540041720773597,198.2514183202088,0.30629888485145923
11568,0.25,3,0.5,4,25,-0.2609413470465222,197.47938993406078,0.302948947819503
11569,0.25,3,0.5,4,26,-0.22689333897593045,194.05658463685722,0.29997266776278153
11570,0.25,3,0.5,4,27,-0.23036028108025355,199.91307301903223,0.29837292149323047
11571,0.25,3,0.5,4,28,-0.02827871004600377,117.90750411893924,0.16691901385522337
11572,0.25,3,0.5,5,0,-0.663138513030772,281.63062596053334,0.42264554809045124
11573,0.25,3,0.5,5,1,-0.38628974256549053,230.59030641440214,0.3535709126122473
11574,0.25,3,0.5,5,2,-0.244379118951764,180.63425505519572,0.27696640744698064
11575,0.25,3,0.5,5,3,-0.18150223942545154,183.33076948780578,0.2862280759674709
11576,0.25,3,0.5,5,4,-0.19357802191904383,179.19491863558042,0.27770629381790884
11577,0.25,3,0.5,5,5,-0.17866022469465706,182.7267187767728,0.2827992609504108
