,ba_m,simple_spread_chance,repetition,measure,pen_name,data,pearson,euclidean,mape
222,5,0.05,5,opinion-timeseries,dem,"[65.       65.       65.       56.533333 53.533333 53.533333 53.533333
 55.966667 55.966667 52.966667 48.4      46.566666 44.1      44.1
 39.5      39.5      37.633335 37.633335 35.933334 34.       30.966667
 30.966667 30.766666 27.533333 24.7      22.366667 20.066668 20.066668
 19.066668 19.066668 19.066668 19.066668 19.066668 19.066668 18.2
 21.9      21.9      26.3      26.3      26.3      26.3      28.3
 25.366667 24.133333 24.133333 32.4      38.833332 44.2      50.433334
 47.633335 47.666668 42.9      38.2      34.4      37.4      37.4
 37.4      35.366665 35.366665 35.366665 36.633335 37.666668 37.666668
 36.066666]",-0.6033374071075529,447.73049994269655,0.5796772029809771
223,5,0.05,5,opinion-timeseries,mod,"[38.       40.766666 43.633335 38.1      36.166668 35.833332 35.6
 35.666668 38.8      39.333332 37.166668 36.933334 36.5      36.366665
 33.366665 31.6      30.333334 30.2      28.766666 27.4      23.866667
 28.233334 32.133335 29.1      25.833334 23.1      20.4      24.566668
 24.333334 28.8      32.566666 35.666668 38.5      41.333332 39.4
 42.333332 45.266666 46.066666 43.2      41.566666 39.133335 40.4
 38.366665 41.       41.533333 43.866665 47.6      50.733334 48.466667
 46.066666 49.166668 49.333332 44.533333 40.766666 39.233334 37.3
 37.266666 35.466667 33.566666 33.4      34.666668 35.766666 32.8
 31.033333]",0.0006657006079242891,312.50356708570166,0.4968279255136412
224,5,0.05,5,opinion-timeseries,rep,"[57.       61.1      62.933334 51.233334 50.733334 45.666668 43.666668
 42.266666 45.533333 48.133335 42.433334 42.166668 41.633335 39.766666
 39.133335 37.6      37.3      33.866665 33.333332 32.9      30.366667
 33.733334 37.733334 36.8      30.666666 26.233334 21.9      26.1
 25.8      29.633333 33.033333 33.533333 34.866665 37.866665 37.433334
 38.1      41.666668 40.233334 36.533333 33.266666 30.033333 33.6
 31.166666 34.5      35.966667 34.9      34.533333 34.066666 31.533333
 31.366667 35.       40.566666 37.633335 34.733334 33.766666 32.033333
 30.433332 30.       29.033333 27.466667 28.266666 28.6      25.566668
 25.3     ]",-0.8033834633237649,243.09487729278348,0.4393342616116118
225,5,0.05,6,opinion-timeseries,dem,"[63.       63.       63.       54.866665 52.166668 52.166668 52.166668
 54.9      54.9      52.4      46.866665 44.533333 41.8      41.8
 37.533333 37.533333 35.266666 35.266666 33.433334 32.033333 28.866667
 28.866667 29.7      26.866667 23.966667 21.866667 20.166666 20.166666
 19.233334 19.233334 19.233334 19.233334 19.233334 19.233334 18.266666
 22.7      22.7      26.5      26.5      26.5      26.5      28.766666
 26.1      24.933332 24.933332 32.133335 38.933334 44.933334 49.9
 47.3      47.733334 43.166668 39.3      35.366665 38.7      38.7
 38.7      36.266666 36.266666 36.266666 38.066666 39.466667 39.466667
 37.3     ]",-0.5520144635985741,448.3172872437966,0.5845011286453587
226,5,0.05,6,opinion-timeseries,mod,"[45.       48.033333 50.233334 43.9      41.566666 41.266666 41.133335
 41.666668 44.333332 44.366665 41.5      41.166668 40.966667 40.766666
 37.233334 35.333332 33.7      33.5      32.166668 30.533333 26.8
 30.433332 34.366665 31.2      27.8      25.133333 22.733334 26.366667
 26.2      30.066668 33.866665 36.533333 39.266666 42.433334 40.633335
 44.066666 46.866665 47.       44.7      42.6      40.133335 41.833332
 39.166668 41.766666 42.433334 46.933334 50.066666 51.7      49.166668
 46.533333 48.8      47.7      43.166668 39.633335 38.033333 36.133335
 35.966667 34.166668 32.633335 32.6      33.833332 35.6      31.9
 30.366667]",-0.28161560769371974,300.68319698760956,0.46538845792030525
227,5,0.05,6,opinion-timeseries,rep,"[43.       48.533333 51.5      43.166668 42.833332 38.633335 36.833332
 35.5      39.2      41.966667 37.266666 36.766666 36.466667 34.4
 33.8      32.5      32.133335 29.166666 28.866667 28.466667 26.133333
 30.6      34.933334 34.433334 28.933332 23.533333 19.466667 23.433332
 23.266666 26.966667 30.233334 30.733334 31.033333 34.1      33.733334
 34.366665 37.966667 36.4      32.9      29.4      26.666666 31.
 29.033333 32.466667 33.933334 33.8      33.3      32.733334 30.166666
 30.       33.6      39.366665 36.933334 34.566666 33.466667 31.566668
 29.733334 29.433332 27.9      26.233334 26.533333 27.033333 24.4
 24.2     ]",-0.6557502898404645,261.2940865793837,0.4736775585242969
228,5,0.05,7,opinion-timeseries,dem,"[66.       66.       66.       56.233334 53.533333 53.533333 53.533333
 56.366665 56.366665 53.433334 48.266666 45.633335 42.766666 42.766666
 38.2      38.2      36.7      36.7      35.2      33.366665 29.933332
 29.933332 29.933332 26.7      24.133333 21.7      19.6      19.6
 18.433332 18.433332 18.433332 18.433332 18.433332 18.433332 17.2
 20.966667 20.966667 24.5      24.5      24.5      24.5      26.633333
 24.033333 22.966667 22.966667 31.1      37.8      44.3      49.8
 47.366665 47.333332 43.1      38.966667 35.4      38.766666 38.766666
 38.766666 36.966667 36.966667 36.966667 37.733334 39.2      39.2
 37.633335]",-0.5813956856470366,450.6326952560236,0.583041517275003
229,5,0.05,7,opinion-timeseries,mod,"[40.       42.533333 45.5      40.033333 38.4      37.966667 37.833332
 38.233334 41.7      42.5      39.633335 39.366665 39.1      39.1
 35.6      33.7      32.133335 31.966667 30.333334 28.8      24.966667
 28.266666 32.333332 29.266666 26.266666 23.866667 21.4      25.633333
 25.366667 28.8      32.133335 35.766666 39.6      42.533333 40.333332
 43.633335 46.2      47.2      44.7      42.2      40.066666 41.466667
 39.366665 42.033333 42.4      47.1      50.333332 53.066666 50.
 47.6      50.4      50.033333 45.6      41.133335 39.533333 37.566666
 37.5      35.533333 33.833332 33.833332 34.733334 35.866665 32.6
 30.833334]",-0.0676555756912839,304.3683938442873,0.4789959084298252
230,5,0.05,7,opinion-timeseries,rep,"[45.       50.833332 53.733334 44.033333 43.666668 39.333332 37.166668
 36.133335 39.166668 41.733334 37.333332 36.966667 36.266666 34.6
 33.966667 32.1      31.766666 29.166666 28.966667 28.666666 27.1
 30.366667 33.366665 32.666668 27.766666 24.066668 20.533333 24.066668
 23.933332 27.466667 30.7      31.133333 31.733334 35.5      34.966667
 35.966667 38.733334 37.766666 33.466667 29.466667 26.933332 31.3
 28.333334 31.766666 33.233334 33.233334 32.1      31.666666 30.266666
 29.933332 33.666668 39.333332 36.6      34.233334 32.766666 31.3
 29.466667 29.3      27.533333 26.1      26.4      26.833334 24.4
 24.166666]",-0.6841418912427338,261.0935756559874,0.47465629737837955
231,5,0.05,9,opinion-timeseries,dem,"[71.       71.       71.       60.3      57.2      57.2      57.2
 58.966667 58.966667 55.533333 50.       47.333332 44.9      44.9
 40.2      40.2      38.433334 38.433334 36.566666 34.933334 31.5
 31.5      31.3      28.5      25.766666 23.366667 21.266666 21.266666
 20.1      20.1      20.1      20.1      20.1      20.1      18.9
 22.9      22.9      26.933332 26.933332 26.933332 26.933332 29.566668
 26.666666 25.6      25.6      33.       39.1      45.7      51.3
 48.7      49.1      43.633335 39.       35.733334 38.7      38.7
 38.7      36.766666 36.766666 36.766666 37.433334 38.866665 38.866665
 37.1     ]",-0.634549041104442,439.54380605881283,0.5659307461668398
232,5,0.05,9,opinion-timeseries,mod,"[39.       42.366665 45.5      39.6      37.766666 37.5      37.433334
 37.766666 41.166668 42.366665 39.666668 39.3      38.9      38.7
 34.566666 33.1      31.033333 30.8      29.4      28.2      24.
 27.266666 31.933332 28.666666 25.533333 22.2      20.       24.166666
 23.866667 27.633333 31.566668 35.       38.2      41.7      39.5
 42.5      45.166668 45.633335 42.833332 40.933334 38.8      40.333332
 37.666668 40.466667 41.766666 45.166668 48.433334 50.866665 48.5
 46.233334 49.866665 50.166668 44.6      40.233334 38.666668 37.133335
 37.       35.033333 33.666668 33.633335 35.5      37.133335 33.033333
 31.6     ]",-0.09124967633209088,310.4437700021458,0.48926741643384813
233,5,0.05,9,opinion-timeseries,rep,"[55.       59.566666 61.466667 50.2      49.533333 45.066666 42.533333
 40.766666 43.833332 45.833332 40.966667 40.566666 40.1      38.133335
 37.333332 35.533333 35.133335 31.6      31.366667 31.033333 28.766666
 32.966667 36.466667 36.       30.166666 25.466667 20.933332 24.666666
 24.333334 28.466667 32.333332 32.8      33.433334 36.9      36.633335
 37.366665 40.766666 39.4      35.233334 31.466667 28.833334 33.266666
 30.833334 34.1      35.166668 33.933334 33.2      33.166668 30.866667
 30.666666 34.3      39.6      36.6      33.9      32.9      31.666666
 29.933332 29.833334 28.133333 26.533333 27.033333 27.133333 24.2
 23.833334]",-0.7876087039958976,250.70438718240865,0.4534088214918985
234,5,0.1,0,opinion-timeseries,dem,"[60.        60.        60.        43.266666  39.466667  39.466667
 39.466667  45.766666  45.766666  41.8       34.566666  30.7
 28.1       28.1       23.066668  23.066668  21.1       21.1
 18.733334  16.9       13.266666  13.266666  19.166666  15.933333
 13.066667  10.4        8.233334   8.233334   7.5666666  7.5666666
  7.5666666  7.5666666  7.5666666  7.5666666  6.9666667 16.866667
 16.866667  25.4       25.4       25.4       25.4       31.133333
 25.1       22.5       22.5       37.8       49.5       60.966667
 69.13333   62.366665  59.4       48.733334  39.2       31.9
 39.133335  39.133335  39.133335  35.566666  35.566666  35.566666
 37.633335  38.566666  38.566666  35.1      ]",-0.1468036300231652,493.2916259725121,0.6513564782661752
235,5,0.1,0,opinion-timeseries,mod,"[37.       42.833332 48.433334 36.566666 32.733334 31.6      31.266666
 33.366665 40.4      41.566666 35.6      34.1      32.866665 32.666668
 26.533333 24.033333 21.333334 20.766666 19.       16.8      12.
 20.5      30.666666 24.433332 19.133333 14.266666 11.1      20.533333
 19.866667 26.933332 34.366665 40.633335 44.866665 51.133335 45.333332
 51.133335 55.566666 54.466667 48.333332 43.5      38.766666 41.7
 35.6      40.6      43.       50.6      55.433334 58.133335 51.133335
 45.933334 52.1      50.8      40.866665 32.733334 32.266666 28.833334
 28.6      25.733334 23.3      23.133333 27.466667 31.666666 25.433332
 22.633333]",-0.030342418251793582,338.1490060284626,0.5245343781757523
236,5,0.1,0,opinion-timeseries,rep,"[41.       51.4      56.466667 36.533333 35.       28.2      25.166666
 25.166666 32.466667 37.9      28.166666 26.933332 25.933332 23.2
 21.5      19.3      18.9      15.7      15.3      14.766666 12.533334
 22.266666 30.466667 28.133333 19.2      13.9       9.333333 18.033333
 17.166666 25.533333 33.466667 33.666668 34.366665 40.7      39.1
 41.466667 46.733334 43.7      35.966667 29.466667 24.       34.366665
 28.966667 35.233334 36.633335 37.433334 37.466667 37.133335 33.366665
 31.966667 39.2      47.4      39.533333 33.133335 32.966667 29.433332
 26.4      25.366667 23.166666 21.5      23.066668 25.966667 21.333334
 20.366667]",-0.13819756239877926,286.7703590712359,0.5311324971954007
237,5,0.1,1,opinion-timeseries,dem,"[66.        66.        66.        49.533333  44.4       44.4
 44.4       49.666668  49.666668  45.466667  37.8       34.433334
 30.9       30.9       24.7       24.7       21.833334  21.833334
 19.8       17.766666  14.466666  14.466666  18.166666  15.1
 12.233334   9.8        8.1        8.1        7.4333334  7.4333334
  7.4333334  7.4333334  7.4333334  7.4333334  6.4666667 16.533333
 16.533333  24.4       24.4       24.4       24.4       29.533333
 24.433332  22.4       22.4       36.733334  49.266666  57.466667
 65.2       58.8       56.7       45.7       36.733334  29.866667
 36.9       36.9       36.9       33.366665  33.366665  33.366665
 36.233334  37.9       37.9       34.166668 ]",-0.2887073765433428,494.33629376026835,0.6452143449687365
238,5,0.1,1,opinion-timeseries,mod,"[38.       44.633335 50.233334 37.766666 33.333332 32.533333 32.066666
 33.4      41.033333 42.333332 35.666668 34.533333 33.366665 32.833332
 27.366667 24.566668 22.133333 21.4      19.466667 17.633333 12.7
 21.866667 32.366665 26.033333 20.2      15.333333 11.733334 20.466667
 19.933332 28.266666 35.233334 40.666668 45.666668 51.5      45.733334
 51.4      56.233334 55.6      49.533333 44.866665 39.633335 42.966667
 37.333332 42.6      43.933334 50.6      55.966667 58.5      52.366665
 47.266666 52.8      51.233334 40.2      32.833332 31.3      28.366667
 28.       25.066668 22.333334 22.1      26.433332 30.866667 25.5
 22.733334]",-0.048539101359868185,334.69292821028927,0.5164238387289609
239,5,0.1,1,opinion-timeseries,rep,"[50.       59.233334 63.3      41.766666 40.3      32.266666 28.766666
 29.233334 36.5      40.866665 30.3      28.8      27.8      25.1
 23.233334 20.966667 20.033333 15.866667 15.1      14.6      12.6
 21.2      30.233334 27.533333 18.3      12.733334  8.6      17.6
 16.733334 24.566668 31.733334 33.166668 35.2      40.733334 39.1
 41.366665 47.533333 45.066666 36.7      29.766666 24.366667 33.566666
 28.033333 33.933334 36.066666 37.066666 38.033333 37.4      33.933334
 32.3      40.066666 47.933334 40.       34.066666 32.133335 29.033333
 26.266666 25.066668 22.466667 20.566668 22.6      24.2      19.733334
 19.033333]",-0.30458039658088837,286.2691284688154,0.5287525499852515
240,5,0.1,2,opinion-timeseries,dem,"[70.        70.        70.        50.4       45.266666  45.266666
 45.266666  51.033333  51.033333  46.966667  38.033333  34.833332
 31.433332  31.433332  25.166666  25.166666  22.666666  22.666666
 20.833334  18.566668  14.5       14.5       19.4       15.8
 12.866667  10.233334   8.         8.         7.633333   7.633333
  7.633333   7.633333   7.633333   7.633333   6.9333334 16.266666
 16.266666  24.866667  24.866667  24.866667  24.866667  29.466667
 23.766666  21.566668  21.566668  36.133335  47.9       58.5
 66.066666  59.866665  57.966667  45.866665  36.666668  30.
 36.266666  36.266666  36.266666  32.666668  32.666668  32.666668
 35.        38.166668  38.166668  34.733334 ]",-0.32355274330608885,492.97272406006414,0.6422820048513496
241,5,0.1,2,opinion-timeseries,mod,"[47.       53.1      58.333332 42.066666 37.6      36.666668 36.2
 37.766666 43.733334 44.366665 38.133335 36.933334 35.833332 35.366665
 28.033333 25.5      22.733334 22.266666 19.733334 17.633333 13.166667
 21.3      33.066666 26.566668 20.966667 16.266666 12.866667 20.866667
 20.466667 28.833334 36.       42.166668 46.666668 51.7      46.466667
 52.033333 56.833332 56.133335 50.666668 44.866665 40.1      43.666668
 36.6      41.733334 42.733334 50.666668 55.       58.133335 52.533333
 47.566666 53.2      50.8      40.966667 32.3      30.966667 27.2
 26.833334 23.833334 21.266666 21.066668 25.4      29.766666 24.866667
 22.6     ]",-0.20201668254216273,331.3671698810595,0.5021683876004672
242,5,0.1,2,opinion-timeseries,rep,"[44.       54.333332 58.566666 39.2      37.833332 30.833334 28.266666
 27.566668 35.2      40.066666 29.8      28.7      27.366667 24.2
 22.066668 20.133333 19.533333 16.3      15.6      15.1      12.6
 21.266666 29.5      26.966667 17.766666 12.466666  8.433333 17.2
 16.8      25.3      32.533333 34.733334 35.       41.366665 39.566666
 41.9      48.033333 46.066666 36.633335 29.466667 23.7      32.766666
 26.4      33.566666 36.733334 37.466667 37.333332 37.8      34.066666
 32.766666 40.6      47.066666 39.5      33.133335 31.933332 28.6
 26.066668 25.566668 22.866667 20.466667 22.8      25.166666 20.933332
 20.266666]",-0.2192957858753346,286.3304577500546,0.5267709806304385
243,5,0.1,3,opinion-timeseries,dem,"[61.        61.        61.        44.833332  40.233334  40.233334
 40.233334  47.4       47.4       42.966667  34.233334  30.933332
 27.4       27.4       22.3       22.3       19.966667  19.966667
 18.5       17.133333  13.7       13.7       19.333334  15.733334
 12.6       10.166667   8.4        8.4        7.5666666  7.5666666
  7.5666666  7.5666666  7.5666666  7.5666666  6.866667  15.8
 15.8       24.133333  24.133333  24.133333  24.133333  30.033333
 23.9       21.433332  21.433332  35.633335  48.2       58.7
 66.26667   59.        57.1       45.8       36.366665  29.466667
 36.5       36.5       36.5       33.033333  33.033333  33.033333
 35.2       37.366665  37.366665  33.6      ]",-0.21526334950638684,499.7044306545997,0.6589772407047159
244,5,0.1,3,opinion-timeseries,mod,"[42.       49.166668 54.066666 41.033333 37.033333 36.1      35.766666
 37.533333 43.7      44.666668 38.       36.266666 34.7      34.4
 28.       25.133333 22.7      22.4      20.433332 18.366667 13.566667
 22.       32.766666 26.433332 20.966667 15.933333 11.8      19.933332
 19.466667 27.966667 36.166668 41.7      46.8      52.       46.766666
 52.733334 57.433334 56.166668 49.033333 43.7      39.1      42.466667
 36.266666 41.666668 43.       50.333332 54.266666 57.1      51.066666
 45.6      51.6      48.633335 38.1      30.466667 29.2      26.3
 26.066668 23.4      20.433332 20.333334 25.766666 29.4      23.533333
 21.133333]",-0.17619755844378107,335.4261345830038,0.5098490857581693
245,5,0.1,3,opinion-timeseries,rep,"[46.       56.133335 60.233334 38.266666 37.1      30.233334 26.866667
 27.       34.533333 38.9      29.1      27.966667 26.766666 24.2
 22.7      20.166666 19.333334 15.533334 15.1      14.566667 12.533334
 20.8      29.633333 27.566668 19.333334 12.966666  8.4      16.7
 16.       24.133333 32.366665 33.966667 33.966667 40.866665 39.366665
 41.633335 48.133335 44.933334 36.033333 29.133333 24.       33.8
 27.7      32.733334 35.266666 35.433334 35.9      36.766666 33.
 31.6      40.733334 48.3      40.233334 33.533333 32.266666 28.666666
 25.766666 24.966667 22.1      19.933332 22.       23.5      18.7
 18.066668]",-0.24030345996429744,289.7568943306332,0.5354078035621127
