,ba_m,simple_spread_chance,repetition,run,pearson,euclidean,mape
359,3,0.05,1,29,-0.49963634840809745,340.6469059522724,0.5073255922720392
360,3,0.05,2,0,-0.366488103037621,334.374576036942,0.5075084851674844
361,3,0.05,2,1,-0.3750352740259206,327.6382099582947,0.4993238091985359
362,3,0.05,2,2,-0.5557972230036304,336.7809856274304,0.5076536976079119
363,3,0.05,2,3,-0.6920356583909663,331.75567852370597,0.49167793285046263
364,3,0.05,2,4,-0.4948374708724376,338.9342861219834,0.5078417278882471
365,3,0.05,2,5,-0.4941796023975273,344.85146753045615,0.514706458515566
366,3,0.05,2,6,-0.5721466506983027,354.87791734888714,0.5437797241309036
367,3,0.05,2,7,-0.5670887476351453,315.4255212607882,0.4743226799563371
368,3,0.05,2,8,-0.6545513365918978,321.19239632318886,0.4763359368359126
369,3,0.05,2,9,-0.42060602480425024,340.856218220298,0.5137222984492756
370,3,0.05,2,10,-0.536478401796252,312.42969449456234,0.4609708734733067
371,3,0.05,2,11,-0.5346864182253768,352.3413780017335,0.5318105020612471
372,3,0.05,2,12,-0.5097838040974909,340.7703251469421,0.5068522011476134
373,3,0.05,2,13,-0.3382325353546949,348.0659367063019,0.5255185093900816
374,3,0.05,2,14,-0.46873410862609705,330.8132241415561,0.5016573697405758
375,3,0.05,2,15,-0.4388681067464457,342.2411236525334,0.518688781466719
376,3,0.05,2,16,-0.520646527633012,336.5870220052961,0.4987971347679312
377,3,0.05,2,17,-0.43363222324179906,322.4983572360748,0.482671829133786
378,3,0.05,2,18,-0.4672395301688392,344.518101983525,0.5208226734811835
379,3,0.05,2,19,-0.4938812912178292,323.28420884794315,0.48670715324650643
380,3,0.05,2,20,-0.5469457691241393,331.47834213718636,0.4929202426170463
381,3,0.05,2,21,-0.516732006492728,316.09437125456793,0.48523317554590645
382,3,0.05,2,22,-0.3455815749975762,309.1476602075933,0.4691231678820384
383,3,0.05,2,23,-0.4754254434174046,347.72593693506155,0.526332631331165
384,3,0.05,2,24,-0.42670217362119905,331.46831593162796,0.497840630785001
385,3,0.05,2,25,-0.5126350963311768,341.6353963008349,0.5113999271805338
386,3,0.05,2,26,-0.6557128526762148,334.76699356047834,0.5028361310226913
387,3,0.05,2,27,-0.38302968958158007,338.8945465466564,0.5147059264149901
388,3,0.05,2,28,-0.5886399138493601,358.9849286384544,0.546109267436653
389,3,0.05,3,0,-0.38491296213554654,358.5248313720969,0.5494755285188552
390,3,0.05,3,1,-0.14184714943619234,340.5819272236213,0.5228747873068359
391,3,0.05,3,2,-0.3223225948495097,363.5932430611517,0.555794545591977
392,3,0.05,3,3,-0.41467004626155574,347.7965370811913,0.5228611518435571
393,3,0.05,3,4,-0.37538023307259444,332.7082609124247,0.502619221865126
394,3,0.05,3,5,-0.2664971698615208,344.6242752069001,0.518034031354922
395,3,0.05,3,6,-0.38974975000145706,366.8550142540519,0.5588590919997589
396,3,0.05,3,7,-0.31329775143113575,343.0215992694701,0.5233103630663835
397,3,0.05,3,8,-0.38075639665217514,341.2070766156875,0.5159917316793282
398,3,0.05,3,9,-0.24474849673876295,342.62384133031634,0.5149293713434099
399,3,0.05,3,10,-0.18469870231798483,335.2571570871476,0.512281333277403
400,3,0.05,3,11,-0.23723927698284517,366.5904447869245,0.5591448951173238
401,3,0.05,3,12,-0.299612036568637,337.5240059514286,0.51358484847835
402,3,0.05,3,13,-0.2730935871801239,357.3280246386133,0.5506453655220966
403,3,0.05,3,14,-0.3457353677171482,350.82338068307513,0.5385024292190207
404,3,0.05,3,15,-0.30415137201773196,348.9129162469738,0.5268133388511606
405,3,0.05,3,16,-0.3722308261973127,344.7575570438249,0.5221897771079482
406,3,0.05,3,17,-0.4230893663449038,357.4611291475705,0.547176332178788
407,3,0.05,3,18,-0.276462898228042,344.75240758282797,0.5280286840564276
408,3,0.05,3,19,-0.2946050791100477,368.32070829251967,0.5660326954508729
409,3,0.05,3,20,-0.26292251221186475,355.06662812753825,0.5506738467196614
410,3,0.05,3,21,-0.28921552023410796,339.9748622923896,0.5133363020810937
411,3,0.05,3,22,-0.2127845807434953,342.6282729120394,0.5228180464124622
412,3,0.05,3,23,-0.46042028665135376,356.61150955242107,0.5351518909395234
413,3,0.05,3,24,-0.17132378777232501,325.3419674277891,0.4948277248778587
414,3,0.05,3,25,-0.30858860226878587,337.6665314837392,0.5157992767686368
415,3,0.05,3,26,-0.4954144516517258,350.4555816505214,0.53023404520924
416,3,0.05,3,27,-0.32265986764662574,339.8605713689639,0.5188448799194587
417,3,0.05,3,28,-0.3799162879991507,350.76634129909917,0.521436972094592
418,3,0.05,3,29,-0.3697691256420598,357.825155328721,0.5453642816978636
419,3,0.05,4,0,-0.5314102680202129,361.9640132667312,0.5446816737241335
420,3,0.05,4,1,-0.3691752734095381,316.16350909112646,0.4726710917783761
421,3,0.05,4,2,-0.3521304019779799,361.52396734028724,0.553729247014162
422,3,0.05,4,3,-0.5628784050860364,330.3926514561185,0.4878522770188489
423,3,0.05,4,4,-0.39095733331546745,340.4981089830581,0.5178939013919733
424,3,0.05,4,5,-0.4408239627870578,343.89972154345156,0.5224454980469772
425,3,0.05,4,6,-0.40368655109554963,338.0767815032707,0.5139718456694898
426,3,0.05,4,7,-0.4413624211686216,327.63445596799926,0.4972830233421846
427,3,0.05,4,8,-0.3190505491169775,325.6572677968876,0.48506314692885527
428,3,0.05,4,9,-0.45674855993624597,337.96046450968373,0.5078681127650378
429,3,0.05,4,10,-0.4972797472965019,316.53469704413914,0.47366898186931966
430,3,0.05,4,11,-0.3707325606102277,315.3143119265658,0.4779383678210909
431,3,0.05,4,12,-0.4312962447293776,343.1872972153574,0.5104341791436274
432,3,0.05,4,13,-0.4699990927201101,342.22968565163933,0.5080402011751559
433,3,0.05,4,14,-0.5285424180441796,337.12058956105574,0.5024430034958538
434,3,0.05,4,15,-0.4504277099016334,331.496779828118,0.49216864066956
435,3,0.05,4,16,-0.5374708570862832,316.680453834196,0.46531885577987353
436,3,0.05,4,17,-0.3818291615410681,338.8089208204176,0.5122301754786394
437,3,0.05,4,18,-0.3110942407025368,324.1261141341013,0.48634660726730283
438,3,0.05,4,19,-0.31833649385180335,332.7353590141613,0.5006208446281809
439,3,0.05,4,20,-0.44405050665445983,340.3819828592502,0.51510821151015
440,3,0.05,4,21,-0.7012038505217069,347.1070554662695,0.5162621455676155
441,3,0.05,4,22,-0.46247802007381295,322.5447917590629,0.48166682870024596
442,3,0.05,4,23,-0.5083097295966034,334.7719180752303,0.5026012984361712
443,3,0.05,4,24,-0.5860576339985627,334.89540607643863,0.5016043232457936
444,3,0.05,4,25,-0.3895538044920759,330.67634925260535,0.49233434637335566
445,3,0.05,4,26,-0.5120099443895317,335.0526939677859,0.49942657653349903
446,3,0.05,4,27,-0.4058451878914658,338.1291572087693,0.50944277065223
447,3,0.05,4,28,-0.5939033478282446,353.17978963042054,0.5240542419751044
448,3,0.05,4,29,-0.46664868957025246,328.1697298685198,0.5005588011760418
449,3,0.05,5,0,-0.6240150746404235,342.7182635936435,0.5164476594305144
450,3,0.05,5,1,-0.40723729131481173,315.9033716984898,0.4723733983830897
451,3,0.05,5,2,-0.49155054019977934,324.9812807339916,0.4875442991034163
452,3,0.05,5,3,-0.6651264848776589,346.2947729038803,0.5137414902055273
453,3,0.05,5,4,-0.5843088287912943,331.3956137919061,0.4847111452093449
454,3,0.05,5,5,-0.4816468902063544,335.9072492454514,0.5078567748319899
455,3,0.05,5,6,-0.5555819601187163,305.54679235654595,0.4449835744491744
456,3,0.05,5,7,-0.6768474533066827,327.8299826925435,0.4919266649634979
457,3,0.05,5,8,-0.5508625962513602,313.1372118256921,0.4592014054939289
458,3,0.05,5,9,-0.614341173573307,334.39338391470193,0.49946426262305715
459,3,0.05,5,10,-0.5068485608408436,333.7626727689993,0.49831161058607676
460,3,0.05,5,11,-0.6377836257431939,350.8666226453024,0.5246834246287494
461,3,0.05,5,12,-0.4343113786507935,328.79594816368746,0.49305146121780474
462,3,0.05,5,13,-0.6559938920615642,342.10768945449905,0.5141782599608521
463,3,0.05,5,14,-0.5844577240445874,336.15409000773303,0.5046005079605105
464,3,0.05,5,15,-0.3750201746879944,335.4764881546853,0.5080286841273609
465,3,0.05,5,16,-0.6990907880833347,342.6855355214893,0.50867190114885
466,3,0.05,5,17,-0.590133529741642,325.25921428452466,0.47862853821677315
467,3,0.05,5,18,-0.40277734092186707,304.28502912161144,0.4513331852298054
468,3,0.05,5,19,-0.5764848071099626,340.50201471295117,0.5141522900487051
469,3,0.05,5,20,-0.44720276753601,334.62685375929345,0.49898062505105295
470,3,0.05,5,21,-0.49496918495823766,336.4404706674402,0.5012491274527908
471,3,0.05,5,22,-0.6406227348963252,333.99112834763173,0.4919339860022369
472,3,0.05,5,23,-0.5925521326153348,330.9344153221826,0.4873284332563785
473,3,0.05,5,24,-0.41388777660378123,333.9383574639792,0.5070145944897096
474,3,0.05,5,25,-0.4290412496522748,299.44740277947466,0.4516511868190587
475,3,0.05,5,26,-0.5458559573934233,329.3134317098255,0.48293634602199914
476,3,0.05,5,27,-0.5240498576150169,315.785349884434,0.4743503878893784
477,3,0.05,5,28,-0.5796164132690779,339.7536326895924,0.5074336057663814
478,3,0.05,5,29,-0.3831970310001909,302.3238995159932,0.44486980252667346
479,3,0.05,6,0,-0.44932139713823,337.0036402437933,0.5097029387798769
480,3,0.05,6,1,-0.444805783205891,336.87551911400925,0.5045363131604286
481,3,0.05,6,2,-0.4027033413780465,321.53508777243985,0.48579266693004314
482,3,0.05,6,3,-0.4835155170744721,324.7423849786494,0.4815939010249255
483,3,0.05,6,4,-0.3754277814939761,327.1406419448477,0.4923291799801919
484,3,0.05,6,5,-0.3661587248209868,336.9065549759464,0.510365491558224
485,3,0.05,6,6,-0.3040993600178477,348.560252510711,0.5256516078208414
486,3,0.05,6,7,-0.2772065190648601,312.54568557281556,0.4743817293545933
487,3,0.05,6,8,-0.18558492921434355,334.2095577002444,0.5052976780438162
488,3,0.05,6,9,-0.38096060934302994,339.72235153549,0.5115895667504785
489,3,0.05,6,10,-0.48921084636294937,349.2618111709077,0.5335440624870923
490,3,0.05,6,11,-0.29249824317301165,341.60095220961676,0.5151868733001926
491,3,0.05,6,12,-0.2546215296252899,313.7557846086407,0.4725050223778648
492,3,0.05,6,13,-0.6818572677982533,335.5458845696763,0.5021464481363626
493,3,0.05,6,14,-0.445170396739903,321.46770861911176,0.47697064340010553
494,3,0.05,6,15,-0.4141167611194245,335.07704103345606,0.5061602102362587
495,3,0.05,6,16,-0.46695289627966735,333.96114740800454,0.5036953072883555
496,3,0.05,6,17,-0.4697402483022686,352.758607452585,0.5334632718181974
497,3,0.05,6,18,-0.4393690027622263,347.91363299076494,0.5252646621062208
498,3,0.05,6,19,-0.4667150826903587,333.10493477162294,0.5045314540947617
499,3,0.05,6,20,-0.4163645185951242,345.0050357477099,0.5200684951238178
500,3,0.05,6,21,-0.5162837184259397,347.3397131098284,0.5214131055372696
501,3,0.05,6,22,-0.5373815613286919,330.036017632036,0.4914587839704772
502,3,0.05,6,23,-0.6420450631147204,348.3842665260626,0.5258835707589197
503,3,0.05,6,24,-0.4648951912903259,347.7183783767616,0.5305409774029347
504,3,0.05,6,25,-0.40254301618746524,337.7434054344684,0.5030782509354456
505,3,0.05,6,26,-0.39092699022550254,351.58277368365617,0.5340500943409481
506,3,0.05,6,27,-0.33532838397754344,343.88658727048187,0.5167312181154035
507,3,0.05,6,28,-0.3876294026138116,345.61823849496983,0.5288028445397305
508,3,0.05,6,29,-0.6270845448891732,352.0615359738334,0.5275848234382162
509,3,0.05,7,0,-0.5095839108556983,332.0891309908447,0.4983724935112106
510,3,0.05,7,1,-0.4540053389439898,346.1784913308906,0.5171860084276799
511,3,0.05,7,2,-0.5230953820223428,324.631416463172,0.480294781404708
512,3,0.05,7,3,-0.3533352998814106,353.8855345944468,0.5436732819392628
513,3,0.05,7,4,-0.3951284446148031,324.8077117468575,0.49072860686578795
514,3,0.05,7,5,-0.4293631328525631,337.5142492032825,0.5104164070690608
515,3,0.05,7,6,-0.44507909735299317,341.3828002695969,0.5137340528565748
516,3,0.05,7,7,-0.4377029374315611,355.67564784176375,0.5353052367921426
517,3,0.05,7,8,-0.2180793987760169,338.86736973667,0.5195080230638736
518,3,0.05,7,9,-0.30201124646305183,339.5656663223264,0.5218757949648757
519,3,0.05,7,10,-0.5376749700721247,345.32871691240445,0.5181205237329168
520,3,0.05,7,11,-0.30292331601128225,351.1929259875589,0.5375351814523551
521,3,0.05,7,12,-0.3887625997989426,336.1544958518188,0.5088318322018008
522,3,0.05,7,13,-0.20241943913992613,332.3300730795617,0.5004960877859143
523,3,0.05,7,14,-0.1690631434280144,311.53232484043525,0.4711945385026441
524,3,0.05,7,15,-0.4690753471155938,339.07032151567813,0.5117471032188045
525,3,0.05,7,16,-0.39138884384602557,358.99539440723044,0.5494676207529591
526,3,0.05,7,17,-0.2927984460785244,340.0152129234161,0.5196653761483961
527,3,0.05,7,18,-0.3392491652004512,337.11769762889077,0.5149356178457106
528,3,0.05,7,19,-0.35895338417775774,369.12841180450374,0.5630760029791259
529,3,0.05,7,20,-0.46296022523723285,340.1955731031607,0.5188427259710111
530,3,0.05,7,21,-0.42346384502222595,357.00450478305976,0.5432505238003574
531,3,0.05,7,22,-0.5079369329624521,331.15939571630423,0.4945052241676699
532,3,0.05,7,23,-0.5533524419999815,324.25580312651994,0.4784052491819912
533,3,0.05,7,24,-0.26424872365428914,328.2272570095525,0.49093808584572624
534,3,0.05,7,25,-0.2405817158296066,338.28105435801024,0.5138605289405404
535,3,0.05,7,26,-0.5378383675076132,340.04585177938606,0.5063948724138702
536,3,0.05,7,27,-0.6021836764017064,356.64637123598527,0.5363342475313254
537,3,0.05,7,28,-0.4567471349551808,360.0220359527423,0.5435954202477773
538,3,0.05,7,29,-0.44634126880405217,346.252471990508,0.5282221935512369
539,3,0.05,8,0,-0.5039062673604097,344.6216217879037,0.5138643838001524
540,3,0.05,8,1,-0.19631804667190678,304.45913854046256,0.45589714137875975
541,3,0.05,8,2,-0.44852206613510237,328.83466758640606,0.48672271374335097
542,3,0.05,8,3,-0.56990489242397,321.14747589128035,0.4805639215379272
543,3,0.05,8,4,-0.4768412779125219,325.222343317828,0.48575736825829297
544,3,0.05,8,5,-0.46406298456107525,328.4320080257915,0.491379289295413
545,3,0.05,8,6,-0.4036188544107355,346.55601137892376,0.5197002699090888
546,3,0.05,8,7,-0.3436546931716913,346.416307636215,0.5305965567035212
547,3,0.05,8,8,-0.42562322249575685,338.056322287736,0.49764526916358376
548,3,0.05,8,9,-0.4334718510063443,322.95686386330647,0.4856159715723289
549,3,0.05,8,10,-0.5547803693052044,342.25666522232183,0.5156682474325043
550,3,0.05,8,11,-0.3552630553772871,333.83549912389526,0.5095479499530083
551,3,0.05,9,0,-0.49282321608895446,321.9626142466176,0.47975605817514017
552,3,0.05,9,1,-0.45587650754982806,323.41669020241363,0.48033489579639976
553,3,0.05,9,2,-0.47405779217877925,339.38377590527847,0.5084622678243201
554,3,0.05,9,3,-0.43331913666150834,339.56073669807625,0.5163666132499051
555,3,0.05,9,4,-0.3443637312606431,337.33288516920004,0.5096428050947003
556,3,0.05,9,5,-0.4557342717850714,349.51548719692454,0.532889337572797
557,3,0.05,9,6,-0.5036571970185082,336.285287226916,0.506052791393718
558,3,0.05,9,7,-0.35817694487545076,316.91746000596135,0.4738167689436337
559,3,0.05,9,8,-0.414106286877124,333.2918119746215,0.5020090654803354
560,3,0.05,9,9,-0.39810672101611405,335.42445170842274,0.4993950457411203
561,3,0.05,9,10,-0.5483954259814091,356.65312753754614,0.5389723389378234
562,3,0.05,9,11,-0.3412687992740893,326.3442986652845,0.4935629027954765
563,3,0.05,9,12,-0.4565261461124301,335.4425860352287,0.5001395261536552
564,3,0.05,9,13,-0.37642755445465986,335.40862639047265,0.5067875280966045
565,3,0.05,9,14,-0.6201827881417161,347.89482275102114,0.5207271626129237
566,3,0.05,9,15,-0.3121112385683283,335.597389528547,0.508395966294361
567,3,0.05,9,16,-0.4181255342204187,346.6202124923145,0.5262203892585134
568,3,0.05,9,17,-0.3658358757260003,342.827572140892,0.523777233127772
569,3,0.05,9,18,-0.40600699077278285,341.90331448389276,0.5111615854347751
570,3,0.05,9,19,-0.3428742300343892,342.42171683273773,0.5234201712509933
571,3,0.05,9,20,-0.5197205581230061,337.7049205934836,0.5065256686563079
572,3,0.05,9,21,-0.5357831553297797,343.19037131448357,0.5172564017722913
573,3,0.05,9,22,-0.47404804162253616,323.596941859349,0.47567719503082434
574,3,0.05,9,23,-0.4983493197151139,317.3548510168795,0.4786731416785408
575,3,0.05,9,24,-0.5668477647387108,359.47124675649474,0.5383513001665291
576,3,0.05,9,25,-0.3822798759860806,330.2735863241593,0.5086247481593609
577,3,0.05,9,26,-0.4796280672147298,339.48921092930783,0.5102460216362488
578,3,0.05,9,27,-0.4299366376450074,347.822036324176,0.5299664499832017
579,3,0.05,9,28,-0.488576488531878,355.08352140833296,0.5429372397258866
580,3,0.05,9,29,-0.5784418185125615,353.8672142042804,0.5292541336271126
581,3,0.1,0,0,-0.15152897116871003,381.46838377778505,0.5775276121077851
582,3,0.1,0,1,-0.27345917990276797,375.4539699412549,0.5691195487024613
583,3,0.1,0,2,-0.19239953631613893,386.0725627962654,0.5841446422483343
584,3,0.1,0,3,-0.17042982715315,370.616254713621,0.559864639562173
585,3,0.1,0,4,-0.17797228810570206,369.92633498612923,0.5545224704784595
586,3,0.1,0,5,-0.07671230552001439,367.71177618678547,0.5588805770784132
587,3,0.1,0,6,-0.22963639611783396,361.9349318363206,0.5490777507699749
588,3,0.1,0,7,-0.1618597698983708,388.2140497478005,0.5872334438015805
589,3,0.1,0,8,-0.22041791979310665,374.9683091907168,0.5530912918547647
590,3,0.1,0,9,-0.1820457682773066,381.0817877412198,0.5764954059257974
591,3,0.1,0,10,-0.14573898839858893,370.3900861575012,0.5611480874116391
592,3,0.1,0,11,-0.1868444320165585,369.6884807234598,0.5607809086671999
593,3,0.1,0,12,-0.20435979023832151,397.21445437868715,0.6010582542358786
594,3,0.1,0,13,-0.21845028179060447,374.1742444190545,0.5656206854705533
595,3,0.1,0,14,-0.25679695912026707,363.9154399749005,0.5433855823127732
596,3,0.1,0,15,-0.2125117227480611,369.1136506068737,0.5492704905486865
597,3,0.1,0,16,-0.11376619358033839,379.9104045814272,0.5737839883233496
598,3,0.1,0,17,-0.29804778099595897,356.2150368870505,0.5260267566241658
599,3,0.1,0,18,-0.25037442128135995,364.09579146972993,0.5423886112738149
600,3,0.1,0,19,-0.19060007361975462,388.18269899688715,0.5844505013387963
601,3,0.1,0,20,-0.06995498321240902,363.71433302863625,0.5427839274119256
602,3,0.1,0,21,-0.1852364258537508,370.0818591682195,0.560285740521964
603,3,0.1,0,22,-0.035577424890966346,372.82351289513286,0.565867520989179
604,3,0.1,0,23,-0.19825150788459756,368.2787223038108,0.5522435981068149
605,3,0.1,0,24,-0.15983106147679377,374.6098546744942,0.5686134314244479
606,3,0.1,0,25,-0.10848336507379691,388.9361531904829,0.5880409347602443
607,3,0.1,0,26,-0.26596505637381773,373.5318523908465,0.5601637018684635
608,3,0.1,0,27,-0.1760144509393632,357.6017291705564,0.5354298108340729
609,3,0.1,0,28,-0.2236811293099362,375.0223203323124,0.5634049110333357
610,3,0.1,0,29,-0.20594891407747062,374.53640720812245,0.5658748448193686
611,3,0.1,1,0,-0.17211114304156103,371.2451787197674,0.5600256021925284
612,3,0.1,1,1,-0.2469299075784177,367.45270766813275,0.553022701418825
613,3,0.1,1,2,-0.15632822256410686,372.4533384557762,0.5720080485811848
614,3,0.1,1,3,-0.3050642903562501,370.2915357549161,0.5609533990489981
