,ba_m,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
42,3,0.1,4,opinion-timeseries,dem,"[74.       74.       74.       17.666666 17.666666 17.666666 17.666666
 87.333336 87.333336 87.333336 83.166664 80.73333  80.5      80.5
 79.46667  79.46667  79.46667  79.46667  75.166664 73.03333  18.966667
 18.966667 78.63333  21.       18.       18.       18.       18.
 18.       18.       18.       18.       18.       18.       18.
 87.7      87.7      89.       89.       89.       89.       88.066666
 88.066666 78.8      78.8      91.       91.       91.       91.
 80.6      90.       90.       80.46667  76.066666 90.       90.
 90.       90.       90.       90.       90.       90.       90.
 19.133333]",0.2928500937456726,303.9272605195332,0.29238877364865695
43,3,0.1,4,opinion-timeseries,mod,"[41.  46.6 47.  45.  45.  44.  44.  45.  45.  45.  44.  44.  44.  44.
 44.  44.  44.  44.  44.  44.  44.  45.  45.  44.  44.  44.  44.  45.
 45.  45.  45.  45.  45.  45.  44.  45.  45.  45.  44.  44.  44.  45.
 45.  45.  45.  45.  45.  45.  45.  45.  45.  45.  45.  45.  45.  45.
 45.  45.  45.  45.  45.  45.  44.  44. ]",0.0987152424030584,245.95040865236606,0.38861633445689425
44,3,0.1,4,opinion-timeseries,rep,"[45.       60.766666 62.666668 54.066666 54.066666 33.2      33.2
 54.8      55.       55.       33.2      33.2      33.2      33.2
 33.2      33.2      33.2      32.       32.       32.       32.
 54.2      55.       34.233334 32.       32.       32.       54.233334
 54.233334 55.       55.       54.166668 54.033333 55.       34.066666
 54.733334 55.       55.       32.966667 32.       32.       55.8
 55.8      56.       56.       56.       56.       56.       56.
 56.       56.       56.       56.       56.       56.       56.
 56.       56.       56.       56.       56.       56.       33.066666
 32.      ]",0.17584776813511865,159.21640248153878,0.274746572524155
45,3,0.1,5,opinion-timeseries,dem,"[62.       62.       62.       11.1      11.1      11.1      11.1
 82.       82.       82.       78.433334 77.36667  76.833336 76.833336
 75.6      75.6      75.6      75.6      67.1      61.533333 13.
 13.       76.3      17.666666 13.666667 13.666667 13.666667 13.666667
 13.666667 13.666667 13.666667 13.666667 13.666667 13.666667 13.666667
 83.23333  83.23333  90.96667  90.96667  90.96667  90.96667  81.86667
 81.86667  76.63333  76.63333  89.833336 91.       91.       91.
 75.2      89.166664 89.166664 77.86667  66.86667  88.63333  88.63333
 88.63333  88.63333  88.63333  88.63333  89.333336 91.       91.
 16.1     ]",0.3525905676003594,327.840002780216,0.3222010376162776
46,3,0.1,5,opinion-timeseries,mod,"[37. 42. 42. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33.
 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33.
 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33. 33.
 33. 33. 33. 33. 33. 33. 33. 33. 33. 33.]",-0.5552711022068647,335.51020774337104,0.5412337190372718
47,3,0.1,5,opinion-timeseries,rep,"[55.       77.1      78.       60.266666 60.266666 37.333332 37.333332
 59.5      64.433334 65.       38.933334 38.933334 38.933334 38.933334
 38.933334 36.933334 36.933334 34.       34.       34.       34.
 60.       65.       40.966667 34.       34.       34.       60.433334
 60.433334 64.86667  65.       61.033333 60.7      64.5      41.433334
 62.666668 64.8      64.933334 36.266666 34.       34.       58.366665
 58.366665 64.433334 65.       65.       65.       65.       62.533333
 62.333332 65.       65.       64.666664 62.833332 64.96667  62.333332
 62.333332 62.333332 62.       62.       64.86667  65.       38.5
 36.      ]",0.11474930574617109,136.54161393671578,0.2196513458182633
48,3,0.1,6,opinion-timeseries,dem,"[57.       57.       57.       10.1      10.1      10.1      10.1
 87.833336 87.833336 87.833336 83.6      82.833336 82.833336 82.833336
 82.833336 82.833336 82.833336 82.833336 78.833336 73.96667  13.033334
 13.033334 82.933334 16.8      11.       11.       11.       11.
 11.       11.       11.       11.       11.       11.       11.
 87.36667  87.36667  94.9      94.9      94.9      94.9      87.7
 87.7      82.73333  82.73333  95.       95.       95.       95.
 67.03333  94.36667  94.36667  86.13333  77.6      94.933334 94.933334
 94.933334 94.933334 94.933334 94.933334 95.       95.       95.
 15.133333]",0.3658978739668373,331.65131875323567,0.30071476490546534
49,3,0.1,6,opinion-timeseries,mod,"[46.       54.6      55.       49.4      49.4      47.766666 47.766666
 49.       49.       49.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       46.366665
 48.733334 49.       46.333332 46.       46.       46.       48.566666
 48.566666 49.       49.       49.       49.       49.       46.666668
 48.666668 49.       49.       46.433334 46.       46.       48.066666
 48.066666 49.       49.       49.       49.       49.       49.
 49.       49.       49.       49.       49.       49.       49.
 49.       49.       49.       49.       49.       49.       46.466667
 46.      ]",-0.25656918253311733,218.46319613327734,0.3384776577730402
50,3,0.1,6,opinion-timeseries,rep,"[49.       80.666664 81.833336 66.76667  66.76667  42.566666 42.566666
 65.933334 70.433334 70.5      45.066666 45.066666 45.066666 45.066666
 45.066666 44.033333 44.033333 40.966667 40.966667 40.933334 40.1
 65.73333  70.       46.233334 40.133335 39.133335 39.       64.7
 64.7      69.4      70.       66.166664 66.2      69.73333  45.133335
 66.6      69.76667  69.96667  44.433334 39.933334 39.       65.73333
 65.73333  70.03333  71.       71.       71.       71.       63.966667
 63.133335 71.       71.       70.333336 68.3      71.       64.
 64.       64.       62.333332 62.333332 70.73333  71.       45.6
 42.533333]",0.13084683816158754,114.86478242367677,0.18262330856574369
51,3,0.1,7,opinion-timeseries,dem,"[76.       76.       76.       12.1      12.1      12.1      12.1
 91.23333  91.23333  91.23333  88.76667  88.433334 88.433334 88.433334
 88.433334 88.433334 88.433334 88.433334 87.03333  87.03333  13.233334
 13.233334 92.1      19.666666 10.166667  9.        9.        9.
  9.        9.        9.        9.        9.        9.        9.
 91.666664 91.666664 94.96667  94.96667  94.96667  94.96667  88.6
 88.6      86.166664 86.166664 95.       95.       95.       95.
 90.166664 94.666664 94.666664 92.13333  91.333336 95.       95.
 95.       95.       95.       95.       95.       95.       95.
 14.066667]",0.284169770669259,332.2854215151488,0.2922321440785207
52,3,0.1,7,opinion-timeseries,mod,"[50.       62.333332 63.       58.866665 58.866665 57.       57.
 57.       57.       57.       57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       50.8
 57.       57.       50.8      50.       50.       50.       57.
 57.       57.       57.       57.       57.       57.       50.9
 57.       57.       57.       50.466667 50.       50.       57.
 57.       57.       57.       57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       57.
 57.       57.       57.       57.       57.       57.       50.3
 50.      ]",-0.1998454916073121,164.4692734438057,0.24876985247375716
53,3,0.1,7,opinion-timeseries,rep,"[52.       75.       75.       63.4      63.4      41.533333 41.533333
 59.5      62.       62.       43.333332 43.333332 43.333332 43.333332
 43.333332 41.033333 41.033333 38.6      38.6      38.6      37.033333
 58.666668 62.       43.5      34.666668 34.       34.       58.6
 58.6      62.       62.       59.766666 59.766666 62.       43.7
 60.4      62.       62.       39.066666 34.366665 34.       58.533333
 58.533333 62.       62.       62.       62.       62.       59.
 59.       62.       62.       62.       62.       62.       59.
 59.       59.       58.       58.       62.       62.       41.866665
 36.433334]",0.0344012094164499,128.23196774730746,0.217450911614245
54,3,0.1,8,opinion-timeseries,dem,"[62.       62.       62.       12.2      12.2      12.2      12.2
 86.13333  86.13333  86.13333  82.7      80.63333  79.26667  79.26667
 76.86667  76.86667  76.86667  76.86667  62.566666 52.733334 11.7
 11.7      83.26667  15.       11.266666 11.       11.       11.
 11.       11.       11.       11.       11.       11.       11.
 84.4      84.4      91.36667  91.36667  91.36667  91.36667  85.833336
 85.833336 82.46667  82.46667  91.53333  92.       92.       92.
 74.066666 91.333336 91.333336 85.96667  78.566666 91.26667  91.26667
 91.26667  91.26667  91.26667  91.26667  92.       92.       92.
 15.066667]",0.34555839780051534,333.51089858142905,0.3168172154705275
55,3,0.1,8,opinion-timeseries,mod,"[47.       51.366665 52.       43.2      43.2      42.2      42.2
 43.2      43.2      43.2      42.2      42.2      42.2      42.2
 41.8      41.2      41.2      41.2      41.2      41.2      41.
 43.       43.       41.       41.       41.       41.       43.
 43.       43.       43.       43.       43.       43.       42.
 43.       43.       43.       42.       42.       42.       43.
 43.       43.       43.       43.       43.       43.       42.
 42.       43.       43.       42.       42.       43.       42.
 42.       42.       42.       42.       43.       43.       42.
 42.      ]",-0.5661266904255726,263.35010802717966,0.4124118244356084
56,3,0.1,8,opinion-timeseries,rep,"[49.       75.       75.       65.63333  65.63333  39.233334 39.233334
 63.966667 64.4      64.4      39.366665 39.366665 39.366665 39.366665
 39.366665 35.466667 35.466667 34.1      32.7      32.166668 31.233334
 61.666668 64.       39.833332 34.133335 31.633333 31.       61.1
 61.1      63.466667 64.       63.       62.533333 63.933334 39.633335
 63.6      64.       62.633335 34.033333 31.333334 31.       60.966667
 60.966667 63.6      64.       63.966667 63.966667 64.       58.266666
 57.433334 63.633335 63.633335 63.466667 62.5      64.       57.933334
 57.933334 57.933334 55.366665 55.366665 61.333332 63.7      38.9
 37.7     ]",0.056473893845791635,143.12371441002085,0.23431749882310088
57,3,0.1,9,opinion-timeseries,dem,"[62.       62.       62.        9.2       9.2       9.2       9.2
 86.2      86.2      86.2      83.433334 80.53333  78.03333  78.03333
 74.1      74.1      74.1      74.1      68.       64.53333  12.233334
 12.233334 80.26667  16.533333  9.366667  9.        9.        9.
  9.        9.        9.        9.        9.        9.        9.
 87.166664 87.166664 92.       92.       92.       92.       87.96667
 87.96667  85.433334 85.433334 92.       92.       92.       92.
 73.5      91.46667  91.46667  81.26667  70.       91.63333  91.63333
 91.63333  91.63333  91.63333  91.63333  91.86667  92.       92.
 13.266666]",0.34804141858869675,340.1709852050281,0.3219028797294251
58,3,0.1,9,opinion-timeseries,mod,"[45. 49. 49. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 47. 45. 45. 45. 45.
 45. 45. 44. 47. 47. 44. 44. 44. 44. 47. 47. 47. 47. 47. 47. 47. 45. 47.
 47. 47. 45. 45. 45. 47. 47. 47. 47. 47. 47. 47. 45. 45. 47. 47. 45. 45.
 47. 45. 45. 45. 45. 45. 47. 47. 45. 45.]",-0.36774223334853984,235.713511492235,0.3669808973772467
59,3,0.1,9,opinion-timeseries,rep,"[48.       74.       74.       61.766666 61.766666 37.       37.
 58.633335 59.       59.       37.       37.       37.       37.
 37.       37.       37.       37.       37.       37.       37.
 58.633335 59.       37.       37.       37.       37.       58.8
 58.8      59.       59.       58.8      58.666668 59.       37.
 58.666668 59.       59.       37.       37.       37.       58.666668
 58.666668 59.       59.       59.       59.       59.       56.
 56.       59.       59.       58.633335 57.833332 59.       56.
 56.       56.       56.       56.       59.       59.       37.
 37.      ]",0.04548993656547476,140.2912506694358,0.24485830523375077
60,3,0.25,0,opinion-timeseries,dem,"[72.       72.       72.       32.4      32.4      32.4      32.4
 66.36667  66.36667  66.36667  66.36667  66.36667  66.36667  66.36667
 66.36667  66.36667  66.36667  66.36667  66.36667  66.36667  33.8
 33.8      66.       34.8      33.       33.       33.       33.
 33.       33.       33.       33.       33.       33.       33.
 62.733334 62.733334 71.8      71.8      71.8      71.8      63.233334
 63.233334 63.233334 63.233334 71.7      73.       73.       73.
 73.       73.       73.       73.       73.       73.       73.
 73.       73.       73.       73.       73.       73.       73.
 35.033333]",0.2567675584409104,277.1974321785063,0.34466393132335865
61,3,0.25,0,opinion-timeseries,mod,"[41.       44.       44.       39.633335 39.633335 39.633335 39.633335
 39.633335 39.633335 39.633335 39.633335 39.633335 39.633335 39.633335
 39.633335 39.633335 39.633335 39.633335 39.633335 39.633335 39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 39.      ]",-0.6966572269820189,288.1509686316619,0.45951235331752355
62,3,0.25,0,opinion-timeseries,rep,"[46.       64.333336 65.73333  45.       45.       39.       39.
 45.       45.       45.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 45.       45.       39.       39.       39.       39.       45.
 45.       45.       45.       45.       45.       45.       39.
 45.       45.       45.       39.       39.       39.       45.
 45.       45.       45.       45.       45.       45.       45.
 45.       45.       45.       45.       45.       45.       45.
 45.       45.       45.       45.       45.       45.       39.
 39.      ]",-0.24732854489259526,174.3033681505302,0.32811371655245786
63,3,0.25,1,opinion-timeseries,dem,"[69.       69.       69.       29.9      29.9      29.9      29.9
 65.23333  65.23333  65.23333  65.23333  65.23333  65.23333  65.23333
 65.23333  65.23333  65.23333  65.23333  65.23333  65.23333  31.3
 31.3      67.1      33.066666 29.933332 29.933332 29.933332 29.933332
 29.933332 29.933332 29.933332 29.933332 29.933332 29.933332 29.933332
 66.6      66.6      70.       70.       70.       70.       66.9
 66.9      66.9      66.9      70.       70.       70.       70.
 70.       70.       70.       70.       70.       70.       70.
 70.       70.       70.       70.       70.       70.       70.
 32.666668]",0.2584605907789847,291.09830006545604,0.361481687413906
64,3,0.25,1,opinion-timeseries,mod,"[48. 55. 55. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.
 51. 51. 50. 51. 51. 50. 50. 50. 50. 51. 51. 51. 51. 51. 51. 51. 50. 51.
 51. 51. 50. 50. 50. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51. 51.
 51. 51. 51. 51. 51. 51. 51. 51. 50. 50.]",-0.25540918368876486,199.06280290400818,0.30508202628269593
65,3,0.25,1,opinion-timeseries,rep,"[46.       60.       60.       45.966667 45.966667 43.       43.
 45.       45.       45.       43.       43.       43.       43.
 43.       43.       43.       43.       43.       43.       43.
 45.       45.       43.       43.       43.       43.       45.
 45.       45.       45.       45.       45.       45.       43.
 45.       45.       45.       43.       43.       43.       45.
 45.       45.       45.       45.       45.       45.       45.
 45.       45.       45.       45.       45.       45.       45.
 45.       45.       45.       45.       45.       45.       43.
 43.      ]",-0.40002724576771476,161.88398577302388,0.30072639584009964
66,3,0.25,2,opinion-timeseries,dem,"[60.       60.       60.       25.7      25.7      25.7      25.7
 72.4      72.4      72.4      71.4      71.4      71.4      71.4
 71.4      71.4      71.4      71.4      71.4      71.4      33.6
 33.6      74.13333  35.7      33.1      32.8      32.666668 32.666668
 32.666668 32.666668 32.666668 32.666668 32.666668 32.666668 32.666668
 74.76667  74.76667  77.933334 77.933334 77.933334 77.933334 77.63333
 77.63333  76.63333  76.63333  77.933334 77.933334 77.933334 77.933334
 76.933334 77.933334 77.933334 76.933334 76.933334 77.933334 77.933334
 77.933334 77.933334 77.933334 77.933334 77.933334 77.933334 77.933334
 40.333332]",0.4083365017459214,261.41326217507736,0.306794893285813
67,3,0.25,2,opinion-timeseries,mod,"[43.  51.5 52.  48.  48.  48.  48.  48.  48.  48.  48.  48.  48.  48.
 47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.
 47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.
 47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.  47.
 47.  47.  47.  47.  47.  47.  47.  47. ]",-0.4150959769735814,227.12340148034065,0.35175256625023443
68,3,0.25,2,opinion-timeseries,rep,"[54.       69.433334 70.       57.7      57.7      52.       52.
 55.       55.       55.       52.       52.       52.       52.
 52.       52.       52.       52.       52.       52.       52.
 55.       55.       52.       52.       52.       52.       55.
 55.       55.       55.       55.       55.       55.       52.
 55.       55.       55.       52.       52.       52.       55.
 55.       55.       55.       55.       55.       55.       55.
 55.       55.       55.       55.       55.       55.       55.
 55.       55.       55.       55.       55.       55.       52.
 52.      ]",-0.3444513849955229,96.80971965700911,0.17786899614575163
