,ba_m,complex_spread_ratio,group_homophily,repetition,measure,pen_name,data,pearson,euclidean,mape
40,3,0.05,0.25,3,opinion-timeseries,mod,"[40.       50.       50.       40.966667 40.966667 40.966667 40.966667
 41.033333 41.033333 41.033333 41.033333 41.033333 41.033333 41.033333
 41.033333 41.033333 41.033333 41.033333 41.033333 41.033333 36.5
 40.5      41.       36.433334 35.       35.       35.       40.333332
 40.333332 41.       41.       41.       41.       41.       35.966667
 40.466667 41.       41.       36.266666 35.       35.       40.066666
 40.066666 41.       41.       41.       41.       41.       41.
 41.       41.       41.       41.       41.       41.       41.
 41.       41.       41.       41.       41.       41.       36.2
 35.      ]",-0.35677198404687493,282.41424136866306,0.44620701273524216
41,3,0.05,0.25,3,opinion-timeseries,rep,"[49.       66.       66.       60.6      60.6      46.8      46.8
 57.166668 60.6      60.6      46.566666 46.233334 46.2      46.2
 46.2      45.6      45.6      45.       45.       45.       45.
 60.       60.       48.1      45.       45.       45.       60.
 60.       60.       60.       60.       60.       60.       49.
 56.6      60.       60.       45.666668 45.       45.       56.433334
 56.433334 58.       60.       60.       60.       60.       55.3
 55.3      60.       60.       58.033333 57.066666 60.       55.633335
 55.633335 55.633335 55.       55.       60.       60.       46.066666
 45.      ]",0.06779794879528513,102.97640454320747,0.185697132071373
42,3,0.05,0.25,4,opinion-timeseries,dem,"[63.       63.       63.       20.4      20.4      20.4      20.4
 79.26667  79.26667  79.26667  77.666664 75.36667  72.433334 72.433334
 70.333336 70.333336 70.333336 70.333336 64.433334 61.633335 26.633333
 26.633333 76.5      31.2      24.233334 24.       24.       24.
 24.       24.       24.       24.       24.       24.       24.
 77.066666 77.066666 84.6      84.6      84.6      84.6      78.066666
 78.066666 76.5      76.5      84.86667  85.       85.       85.
 74.166664 85.       85.       79.4      69.73333  85.       85.
 85.       85.       85.       85.       85.       85.       85.
 26.      ]",0.36762587005927566,287.68707309515173,0.3083691500939012
43,3,0.05,0.25,4,opinion-timeseries,mod,"[46.       58.033333 59.       55.766666 55.766666 55.766666 55.766666
 56.       56.       56.       56.       56.       56.       56.
 54.       54.       54.       54.       54.       54.       46.566666
 55.833332 56.       46.866665 46.       46.       46.       55.566666
 55.566666 56.       56.       56.       56.       56.       47.333332
 55.866665 56.       56.       47.766666 47.       47.       55.833332
 55.833332 56.       56.       56.       56.       56.       54.
 54.       56.       56.       54.       54.       56.       54.
 54.       54.       54.       54.       56.       56.       48.
 47.      ]",-0.1204221688587683,179.9421631581699,0.2689856668516657
44,3,0.05,0.25,4,opinion-timeseries,rep,"[32.       48.       48.       40.133335 40.133335 28.266666 28.266666
 38.266666 40.633335 41.       28.4      28.4      28.4      28.4
 28.4      28.4      28.4      28.       28.       28.       28.
 40.1      40.9      29.633333 28.       28.       28.       40.066666
 40.066666 40.9      41.       40.266666 40.233334 40.833332 29.466667
 38.466667 40.6      40.6      28.366667 28.       28.       38.
 38.       40.333332 41.       41.       41.       41.       41.
 41.       41.       41.       41.       41.       41.       41.
 41.       41.       41.       41.       41.       41.       28.433332
 28.      ]",0.14227400273147442,226.67018901859464,0.42344309946984093
45,3,0.05,0.25,5,opinion-timeseries,dem,"[60.       60.       60.       17.766666 17.766666 17.766666 17.766666
 71.2      71.2      71.2      67.9      61.666668 57.866665 57.866665
 57.166668 57.166668 57.166668 57.166668 57.1      57.1      18.966667
 18.966667 69.333336 20.8      16.666666 16.666666 16.666666 16.666666
 16.666666 16.666666 16.666666 16.666666 16.666666 16.666666 16.666666
 71.       71.       78.96667  78.96667  78.96667  78.96667  72.333336
 72.333336 68.8      68.8      78.833336 79.86667  80.       80.
 73.8      79.1      79.1      73.13333  66.26667  79.       79.
 79.       79.       79.       79.       79.933334 80.       80.
 20.833334]",0.37180594645156306,330.48109824796575,0.38419236375122445
46,3,0.05,0.25,5,opinion-timeseries,mod,"[43. 53. 53. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 40. 48. 48. 40. 40. 40. 40. 48. 48. 48. 48. 48. 48. 48. 40. 48.
 48. 48. 40. 40. 40. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48. 48.
 48. 48. 48. 48. 48. 48. 48. 48. 40. 40.]",-0.1768292647102675,232.97639258087932,0.3595779794514391
47,3,0.05,0.25,5,opinion-timeseries,rep,"[61.       73.       73.       63.1      63.1      48.733334 48.733334
 54.9      63.166668 64.8      51.6      51.6      51.6      51.6
 51.6      50.6      50.6      46.1      46.1      46.1      46.
 62.433334 64.666664 55.666668 48.4      46.       46.       62.133335
 62.133335 64.6      65.       64.4      63.733334 64.76667  56.066666
 60.966667 64.96667  64.066666 49.9      47.       46.066666 52.866665
 52.866665 62.666668 64.666664 65.       65.       65.       63.5
 63.5      65.       65.       65.       65.       65.       63.466667
 63.466667 63.466667 63.       63.       63.       63.       50.066666
 48.333332]",0.0864191535080548,86.4822159159369,0.14503869025032892
48,3,0.05,0.25,6,opinion-timeseries,dem,"[67.       67.       67.       25.9      25.9      25.9      25.9
 80.       80.       80.       79.       79.       79.       79.
 76.96667  76.96667  76.96667  76.96667  64.26667  55.733334 27.166666
 27.166666 70.566666 31.066668 26.733334 26.       26.       26.
 26.       26.       26.       26.       26.       26.       26.
 78.63333  78.63333  83.       83.       83.       83.       79.2
 79.2      78.2      78.2      85.       85.       85.       85.
 74.8      85.       85.       78.5      68.933334 85.       85.
 85.       85.       85.       85.       85.       85.       85.
 29.3     ]",0.3198285919311666,276.66890753964077,0.29091929809355654
49,3,0.05,0.25,6,opinion-timeseries,mod,"[41.       52.       52.       46.3      46.3      46.3      46.3
 46.666668 47.       47.       47.       47.       47.       47.
 46.466667 46.       46.       46.       46.       46.       38.533333
 46.233334 47.       38.466667 37.       37.       37.       46.066666
 46.066666 47.       47.       47.       47.       47.       38.566666
 46.       47.       47.       37.966667 37.       37.       46.033333
 46.033333 47.       47.       47.       47.       47.       46.5
 46.       47.       47.       46.       46.       47.       46.
 46.       46.       46.       46.       47.       47.       37.933334
 37.      ]",-0.17176339802234514,245.6871241500129,0.38097091398786953
50,3,0.05,0.25,6,opinion-timeseries,rep,"[54.       65.       65.       58.       58.       47.566666 47.566666
 58.       58.       58.       47.366665 47.366665 47.366665 47.366665
 47.366665 46.366665 46.366665 46.       46.       46.       46.
 58.       58.       49.       46.       46.       46.       58.
 58.       58.       58.       58.       58.       58.       49.
 58.       58.       58.       46.4      46.       46.       59.
 59.       59.       59.       59.       59.       59.       58.
 58.       59.       59.       59.       59.       59.       58.
 58.       58.       58.       58.       59.       59.       48.7
 48.      ]",0.11371823069764098,97.14627230574752,0.17849894066238853
51,3,0.05,0.25,7,opinion-timeseries,dem,"[73.       73.       73.       30.233334 30.233334 30.233334 30.233334
 85.4      85.4      85.4      75.8      60.466667 55.566666 55.566666
 55.266666 55.266666 55.266666 55.266666 55.266666 55.266666 31.533333
 31.533333 65.63333  32.433334 30.       30.       30.       30.
 30.       30.       30.       30.       30.       30.       30.
 81.333336 81.333336 85.26667  85.26667  85.26667  85.26667  80.53333
 80.53333  71.6      71.6      86.       88.       88.       88.
 71.76667  88.       88.       73.46667  60.766666 88.       88.
 88.       88.       88.       88.       88.       88.       88.
 32.5     ]",0.34825820108576483,272.88969701307536,0.3090623751446224
52,3,0.05,0.25,7,opinion-timeseries,mod,"[50.       56.533333 57.       53.666668 53.666668 53.666668 53.666668
 54.       54.       54.       54.       54.       54.       54.
 54.       54.       54.       54.       54.       54.       46.733334
 53.5      54.       46.733334 46.       46.       46.       52.8
 52.8      54.       54.       54.       54.       54.       46.833332
 53.666668 54.       54.       46.833332 46.       46.       53.3
 53.3      54.       54.       55.6      56.       56.       56.
 56.       56.       56.       56.       56.       56.       56.
 56.       56.       56.       56.       56.       56.       47.966667
 46.066666]",-0.0006641088726955001,183.34925264398834,0.2774829173994097
53,3,0.05,0.25,7,opinion-timeseries,rep,"[49.       59.       59.       54.733334 54.733334 41.566666 41.566666
 49.566666 55.133335 57.666668 42.766666 42.766666 42.766666 42.766666
 42.766666 42.766666 42.766666 41.       41.       41.       41.
 55.       58.       46.066666 41.       41.       41.       54.5
 54.5      57.5      58.       55.9      55.4      57.566666 46.033333
 53.033333 56.066666 57.4      42.3      41.       41.       49.
 49.       54.9      57.733334 58.       58.       58.       56.6
 56.2      58.       58.       58.       58.       58.       56.6
 56.6      56.6      56.       56.       58.       58.       42.433334
 41.      ]",0.22942641061990612,119.19710080225403,0.21469508025043388
54,3,0.05,0.25,8,opinion-timeseries,dem,"[57.       57.       57.       15.466666 15.466666 15.466666 15.466666
 74.6      74.6      74.6      67.3      56.133335 51.666668 51.666668
 51.266666 51.266666 51.266666 51.266666 51.266666 51.266666 20.3
 20.3      61.066666 24.4      19.733334 19.266666 18.966667 18.966667
 18.966667 18.966667 18.966667 18.966667 18.966667 18.966667 18.8
 74.6      74.6      77.       77.       77.       77.       74.6
 74.6      63.633335 63.633335 76.433334 77.       77.       77.
 65.9      76.13333  76.13333  62.633335 52.4      75.833336 75.833336
 75.833336 75.833336 75.833336 75.833336 77.       77.       77.
 24.066668]",0.380308046275869,336.1997468344778,0.40484737553933264
55,3,0.05,0.25,8,opinion-timeseries,mod,"[41.       46.466667 47.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       35.
 40.       40.       35.       35.       35.       35.       40.
 40.       40.       40.       40.       40.       40.       35.
 40.       40.       40.       35.       35.       35.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       40.
 40.       40.       40.       40.       40.       40.       35.
 35.      ]",-0.36356401167763014,288.9567140689995,0.45885399223325396
56,3,0.05,0.25,8,opinion-timeseries,rep,"[52.       63.       63.       55.733334 55.733334 48.233334 48.233334
 54.2      56.       56.       48.       48.       48.       48.
 48.       48.       48.       48.       48.       48.       48.
 55.633335 56.       51.       48.133335 48.066666 48.033333 55.666668
 55.666668 56.       56.       55.666668 55.566666 56.       51.
 55.733334 56.       56.       48.366665 48.2      48.       54.3
 54.3      56.       56.       56.       56.       56.       55.
 55.       56.       56.       56.       56.       56.       55.
 55.       55.       55.       55.       56.       56.       48.6
 48.6     ]",0.04991175435672644,100.77987711452701,0.186350573628587
57,3,0.05,0.25,9,opinion-timeseries,dem,"[67.       67.       67.       25.566668 25.566668 25.566668 25.566668
 82.6      82.6      82.6      75.4      66.73333  61.433334 61.433334
 58.4      58.4      58.4      58.4      56.8      56.8      31.6
 31.6      66.73333  33.333332 29.666666 29.       29.       29.
 29.       29.       29.       29.       29.       29.       29.
 80.46667  80.46667  84.13333  84.13333  84.13333  84.13333  80.933334
 80.933334 68.8      68.8      85.       85.       85.       85.
 68.53333  83.933334 83.933334 68.1      59.633335 83.4      83.4
 83.4      83.4      83.4      83.4      83.666664 85.       85.
 33.366665]",0.3619640634639146,278.17170569696003,0.3168265831518075
58,3,0.05,0.25,9,opinion-timeseries,mod,"[39.       47.533333 49.       44.233334 44.233334 44.233334 44.233334
 44.233334 44.233334 44.233334 44.233334 43.433334 42.433334 42.433334
 42.233334 42.233334 42.233334 42.233334 42.233334 42.233334 38.9
 42.4      42.4      38.       38.       38.       38.       42.
 42.       42.       42.       42.       42.       42.       38.
 42.       42.       42.       38.       38.       38.       42.
 42.       40.7      42.       42.       42.       42.       40.5
 40.       42.       42.       40.366665 40.       42.       40.466667
 40.466667 40.466667 40.       40.       42.       42.       38.
 38.      ]",-0.5575364921597649,272.8530787760943,0.4282321334726354
59,3,0.05,0.25,9,opinion-timeseries,rep,"[62.       74.       74.       70.73333  70.73333  55.3      55.3
 69.4      71.       71.       55.6      55.6      55.6      55.6
 55.6      55.6      55.6      53.       53.       53.       53.
 70.333336 71.       59.1      53.       53.       53.       70.3
 70.3      71.       71.       70.666664 70.566666 71.       58.9
 69.433334 71.       71.       55.633335 53.033333 53.       70.166664
 70.166664 72.       72.       72.       72.       72.       72.
 72.       72.       72.       72.       72.       72.       72.
 72.       72.       72.       72.       72.       72.       57.9
 56.8     ]",0.21992382875039912,75.44087030559666,0.125480820552904
60,3,0.05,0.5,0,opinion-timeseries,dem,"[68.       68.       68.       34.666668 34.666668 34.666668 34.666668
 80.5      80.5      80.5      74.666664 60.566666 52.233334 52.233334
 50.633335 50.633335 50.633335 50.633335 50.466667 50.466667 39.666668
 39.666668 67.933334 40.366665 39.966667 39.966667 39.966667 39.966667
 39.966667 39.966667 39.966667 39.966667 39.966667 39.966667 39.966667
 79.63333  79.63333  82.       82.       82.       82.       80.96667
 80.96667  70.3      70.3      81.666664 82.       82.       82.
 71.9      81.933334 81.933334 71.       55.3      81.066666 81.066666
 81.066666 81.066666 81.066666 81.066666 82.       82.       82.
 43.3     ]",0.40245474732766723,249.88183917694934,0.30057917535827994
61,3,0.05,0.5,0,opinion-timeseries,mod,"[47.       53.       53.       43.9      43.9      41.9      41.9
 44.       44.       44.       42.       42.       42.       42.
 42.       42.       42.       42.       42.       42.       39.8
 43.9      44.       39.966667 39.       39.       39.       43.433334
 43.433334 44.       44.       44.       44.       44.       39.9
 43.933334 44.       44.       39.366665 39.       39.       43.033333
 43.033333 44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       44.
 44.       44.       44.       44.       44.       44.       39.533333
 39.      ]",-0.36502340699794855,260.65358754980235,0.408137038021799
62,3,0.05,0.5,0,opinion-timeseries,rep,"[50.       70.       70.       64.5      64.5      47.3      47.3
 60.566666 63.133335 63.466667 46.4      46.4      46.4      46.4
 46.4      46.4      46.4      45.       45.       45.       45.
 62.366665 63.       50.       43.       43.       43.       61.666668
 61.666668 63.       63.       62.833332 62.8      63.       50.
 63.       63.       63.       45.7      43.4      43.       58.
 58.       61.866665 63.       63.       63.       63.       63.
 63.       63.       63.       63.       63.       63.       63.
 63.       63.       63.       63.       63.       63.       45.966667
 44.2     ]",0.13143891522882933,97.04628227219446,0.1663848092845238
63,3,0.05,0.5,1,opinion-timeseries,dem,"[66.       66.       66.       26.433332 26.433332 26.433332 26.433332
 68.933334 68.933334 68.933334 68.933334 68.933334 68.933334 68.933334
 68.833336 68.833336 68.833336 68.833336 66.63333  63.133335 26.466667
 26.466667 69.4      28.266666 26.       26.       26.       26.
 26.       26.       26.       26.       26.       26.       26.
 67.8      67.8      73.36667  73.36667  73.36667  73.36667  66.066666
 66.066666 66.066666 66.066666 73.066666 73.96667  74.       74.
 71.433334 73.833336 73.833336 72.666664 70.066666 74.       74.
 74.       74.       74.       74.       74.       74.       74.
 26.966667]",0.27780900763033206,298.1320997316164,0.35537964630326946
