,ws_p,ws_k,simple_spread_chance,repetition,run,pearson,euclidean,mape
8345,0.1,15,0.5,2,0,0.005089997063409138,455.4540579654103,0.6637671177472378
8346,0.1,15,0.5,2,1,-0.000269737199876442,455.06922994174846,0.662019278748106
8347,0.1,15,0.5,2,2,-0.008729929258141545,458.3033714305188,0.6673357959443876
8348,0.1,15,0.5,2,3,0.014329425459073874,450.3359915838994,0.6551542257052578
8349,0.1,15,0.5,2,4,-0.005722562208343977,456.45946584314885,0.6636358613919177
8350,0.1,15,0.5,2,5,0.008295862927243358,456.5456858647703,0.6686513364941814
8351,0.1,15,0.5,2,6,0.005285895381745749,454.5673772228861,0.6596720903761293
8352,0.1,15,0.5,2,7,0.014427003897810467,455.827618780059,0.6663075468055043
8353,0.1,15,0.5,2,8,0.017358741570186707,452.72745078938823,0.6617107131026533
8354,0.1,15,0.5,2,9,0.016634882351107202,453.02144214487197,0.6616615271044705
8355,0.1,15,0.5,2,10,-0.015230779054374144,455.58422099956283,0.6633812693394617
8356,0.1,15,0.5,2,11,0.0035327711550903703,457.02439941524284,0.6645829224160601
8357,0.1,15,0.5,2,12,-0.0007975015864405133,454.2425323318784,0.6569171113833034
8358,0.1,15,0.5,2,13,0.004398983018140834,455.53939262759036,0.6647143620547888
8359,0.1,15,0.5,2,14,0.024086250908450086,462.68283430289483,0.6811705634309551
8360,0.1,15,0.5,2,15,0.015879354263018782,455.0402722432396,0.6634060174073896
8361,0.1,15,0.5,2,16,-0.0025993825123856173,455.3948827979777,0.662931537525539
8362,0.1,15,0.5,2,17,0.0015787629083526568,456.6774340588643,0.6640057451636395
8363,0.1,15,0.5,2,18,0.005190337338982834,455.2391364647871,0.6652670073094762
8364,0.1,15,0.5,2,19,-0.01781172591111824,455.92675353917434,0.6639538831201793
8365,0.1,15,0.5,2,20,-0.023772788567458927,454.94982354610624,0.665086497587109
8366,0.1,15,0.5,2,21,0.001238260032526801,453.99617713543034,0.6593633723361597
8367,0.1,15,0.5,2,22,0.005756147334633662,458.2094314791227,0.6664385869760006
8368,0.1,15,0.5,2,23,0.001511235426302737,457.2468700894342,0.6670622696873202
8369,0.1,15,0.5,2,24,-0.010963288403264942,456.00657066788654,0.6651498329897793
8370,0.1,15,0.5,2,25,0.006422861911531253,457.0279081384845,0.6653206281156517
8371,0.1,15,0.5,2,26,-0.014522961521355257,456.4207905805445,0.6648521607695453
8372,0.1,15,0.5,2,27,0.01640242107024768,455.8850749123955,0.6656258218579367
8373,0.1,15,0.5,2,28,-0.017457414255604237,454.6615454356684,0.6597558639401317
8374,0.1,15,0.5,2,29,-0.021709638454155234,456.8997905740286,0.6688660834566903
8375,0.1,15,0.5,3,0,-0.03180925729000122,459.296092160334,0.6690322970648562
8376,0.1,15,0.5,3,1,0.0008119599121801981,455.6325954931686,0.6666725540534554
8377,0.1,15,0.5,3,2,0.024474938087265283,454.26621382078565,0.6633663817754916
8378,0.1,15,0.5,3,3,-0.005989476325598713,456.3437314848016,0.6669675477947443
8379,0.1,15,0.5,3,4,0.015764830488017304,455.77523289546167,0.6648107675039204
8380,0.1,15,0.5,3,5,0.0007449016060595051,455.61692644906134,0.6643025963154804
8381,0.1,15,0.5,3,6,-0.004490853803399364,453.87092908335995,0.6636189542001651
8382,0.1,15,0.5,3,7,0.009315912188382592,453.4073592105894,0.6631535963670632
8383,0.1,15,0.5,3,8,-0.0240212115490792,454.58151722493017,0.6643785017253028
8384,0.1,15,0.5,3,9,-0.01644160958335787,457.2337755981301,0.6686960266884435
8385,0.1,15,0.5,3,10,-0.017980441121514396,456.82731861082993,0.666705285929471
8386,0.1,15,0.5,3,11,-0.012801822970240484,454.7599923080713,0.664450821166671
8387,0.1,15,0.5,3,12,0.005736768503638898,456.4422637871331,0.6701971902271534
8388,0.1,15,0.5,3,13,-0.004038803883157804,458.93987118434205,0.6710671587944076
8389,0.1,15,0.5,3,14,-0.024469286170185026,458.454153253308,0.6675773453747746
8390,0.1,15,0.5,3,15,-0.0003276978236849322,456.96807362370845,0.6690269116375437
8391,0.1,15,0.5,3,16,0.0046090689834265034,457.8023403693357,0.6693878261390988
8392,0.1,15,0.5,3,17,-0.014413816905657314,456.89842336468,0.6626816713127178
8393,0.1,15,0.5,3,18,0.008563593903388145,452.182334176804,0.6591919729843091
8394,0.1,15,0.5,3,19,0.014687634698215499,453.56960721668,0.6617294395826562
8395,0.1,15,0.5,3,20,-0.0017577605432024662,454.1008228335202,0.6602011251784273
8396,0.1,15,0.5,3,21,0.005067629168502706,456.1233163888237,0.6683119962983047
8397,0.1,15,0.5,3,22,-0.012098693702051147,454.21416514303655,0.6666846782797916
8398,0.1,15,0.5,3,23,-0.01764812073522733,458.45560238541105,0.6708319492350072
8399,0.1,15,0.5,3,24,-0.00010147000942675964,455.8101541791478,0.6702147593027507
8400,0.1,15,0.5,3,25,0.011023353552284279,454.28730547401364,0.6670100280132019
8401,0.1,15,0.5,3,26,-0.01148547053771771,456.1263949871339,0.6645093154928995
8402,0.1,15,0.5,3,27,-0.0167453091173889,456.7680268205343,0.6659780954838558
8403,0.1,15,0.5,3,28,-0.0005513224269760355,458.5595789758891,0.6713937347991682
8404,0.1,15,0.5,3,29,-0.0027330334780195456,457.1458985203383,0.6702233724894141
8405,0.1,15,0.5,4,0,-0.002232899182748859,459.2539955345081,0.670765057485536
8406,0.1,15,0.5,4,1,0.01567584993405749,457.4328267587193,0.6699917717025329
8407,0.1,15,0.5,4,2,0.008826551007294988,456.0216327134611,0.6671025578580672
8408,0.1,15,0.5,4,3,-0.0004914930222185976,454.92751603853276,0.662984364068033
8409,0.1,15,0.5,4,4,0.019542342269360316,451.7505805759601,0.6576571985574908
8410,0.1,15,0.5,4,5,0.012453303757466115,452.1367449825613,0.664197056341869
8411,0.1,15,0.5,4,6,0.004257084481020676,458.21067176773863,0.672683883604872
8412,0.1,15,0.5,4,7,-0.012583412008800513,457.4202608919836,0.670861592464846
8413,0.1,15,0.5,4,8,-0.013621358774948819,456.5948087762317,0.6673720428840838
8414,0.1,15,0.5,4,9,0.004807077111767225,453.5642482098353,0.6584973926720573
8415,0.1,15,0.5,4,10,0.006733076973143792,454.5324036358206,0.6619886369008049
8416,0.1,15,0.5,4,11,-0.013022978463631528,457.4932918904273,0.6667301844421113
8417,0.1,15,0.5,4,12,0.006806194524713152,458.50418326974005,0.6704880317424444
8418,0.1,15,0.5,4,13,-0.022973221286224702,453.9771291131903,0.6631425385092563
8419,0.1,15,0.5,4,14,0.004437140249687231,455.3740005362791,0.6663861003294497
8420,0.1,15,0.5,4,15,0.01180357774487631,455.73451566536545,0.6645406657107303
8421,0.1,15,0.5,4,16,7.243107672254741e-05,455.4888128306341,0.6643730892994211
8422,0.1,15,0.5,4,17,-0.004452477675863401,455.8354269358003,0.6660088061452215
8423,0.1,15,0.5,4,18,0.00603664028002996,455.6259315832356,0.664582677110241
8424,0.1,15,0.5,4,19,0.006983081161183212,453.0366149009605,0.6583386986443631
8425,0.1,15,0.5,4,20,-0.0007359253626005614,456.19749101228473,0.6671213663569491
8426,0.1,15,0.5,4,21,-0.013905012052022636,453.40332516874395,0.6619851777516473
8427,0.1,15,0.5,4,22,0.002230915616922393,456.6243436372929,0.6669433490786495
8428,0.1,15,0.5,4,23,0.02525464331508322,456.4038022170198,0.6677701048817589
8429,0.1,15,0.5,4,24,0.002407269118287453,459.1766412497721,0.6701140389354231
8430,0.1,15,0.5,4,25,0.010779590328118328,454.02907170962004,0.6619793051140035
8431,0.1,15,0.5,4,26,9.579941760236761e-05,455.38936049193006,0.6681266788045139
8432,0.1,15,0.5,4,27,0.018152619301659446,458.7448719237186,0.6713164530636909
8433,0.1,15,0.5,4,28,-4.422078762535142e-05,459.4290627431594,0.6709641513664506
8434,0.1,15,0.5,4,29,-0.00024340344773451003,456.1622561604463,0.6686291334880764
8435,0.1,15,0.5,5,0,0.0174098865246573,452.75969090898207,0.6599260368763306
8436,0.1,15,0.5,5,1,0.010043921397883756,456.0288916086136,0.6644583127197505
8437,0.1,15,0.5,5,2,-0.004867948794562445,456.0633898937701,0.668034135939866
8438,0.1,15,0.5,5,3,0.010774120179749096,454.18565548940427,0.6623299168274138
8439,0.1,15,0.5,5,4,0.0006832173252232949,456.3600119041145,0.6647239046982908
8440,0.1,15,0.5,5,5,0.0002711830744330998,457.4339279760359,0.667866098738394
8441,0.1,15,0.5,5,6,0.0017325456412379165,453.4393457105898,0.6600429067631384
8442,0.1,15,0.5,5,7,0.013102054023610041,455.3401156078764,0.6664321029255504
8443,0.1,15,0.5,5,8,0.0067022983463303305,454.0935490028973,0.6646884190798433
8444,0.1,15,0.5,5,9,0.025179187340737357,451.7426034971348,0.6601415606154464
8445,0.1,15,0.5,5,10,0.017268084663620613,452.9247660876029,0.6595363237911619
8446,0.1,15,0.5,5,11,0.014931682953990076,457.4502052375419,0.6719523983625098
8447,0.1,15,0.5,5,12,-0.004515328080959044,456.22588526620956,0.663429709629411
8448,0.1,15,0.5,5,13,-0.0036254266186484343,456.6413756264762,0.6641620537734089
8449,0.1,15,0.5,5,14,0.005472040915559043,454.20856070539935,0.6610637346579615
8450,0.1,15,0.5,5,15,-0.011265937323808364,455.4479011827516,0.6634210748112007
8451,0.1,15,0.5,5,16,0.0005427472479087245,458.4635761782363,0.6665230304738076
8452,0.1,15,0.5,5,17,0.0016630371727411515,455.9816747192979,0.6675336175331757
8453,0.1,15,0.5,5,18,-0.006554019476985746,457.4116341926055,0.668220934214293
8454,0.1,15,0.5,5,19,0.029056041347053085,454.4790761334577,0.6633727543520263
8455,0.1,15,0.5,5,20,0.010438064153563735,457.8240869938274,0.6661789907674155
8456,0.1,15,0.5,5,21,-0.0021005330264157788,460.19951004076955,0.672552446772499
8457,0.1,15,0.5,5,22,-0.003442351064716335,459.72055611064576,0.6730268105945326
8458,0.1,15,0.5,5,23,-0.015937113667439426,457.62533320637885,0.6719661259125242
8459,0.1,15,0.5,5,24,0.023944180152170313,450.9275976402767,0.6525307823603695
8460,0.1,15,0.5,5,25,0.0077955622595374625,458.1356470420549,0.6690305766811422
8461,0.1,15,0.5,5,26,-0.03369414985211222,457.7342029084925,0.6659760139875792
8462,0.1,15,0.5,5,27,0.009549425947646835,459.1083005365381,0.6706996844392948
8463,0.1,15,0.5,5,28,0.012607763915697045,454.1865611189453,0.6644707061112597
8464,0.1,15,0.5,5,29,0.02043962771835033,452.3446703129798,0.6598938639958343
8465,0.1,15,0.5,6,0,0.019535240667085577,452.5598086351945,0.6592945582895903
8466,0.1,15,0.5,6,1,0.0067048296554545195,460.2745586337971,0.6748749434887755
8467,0.1,15,0.5,6,2,-0.001375640265644948,454.14447848741656,0.6643030991299745
8468,0.1,15,0.5,6,3,0.01812836816751243,455.539486250909,0.665366328091915
8469,0.1,15,0.5,6,4,0.014634451703481583,457.71949800706153,0.6677439138414
8470,0.1,15,0.5,6,5,0.012263622270774863,455.19708815394125,0.667312102864645
8471,0.1,15,0.5,6,6,0.002591427261226832,456.948090917889,0.663846131100819
8472,0.1,15,0.5,6,7,0.017762176317613964,453.31942486734425,0.6620953460414808
8473,0.1,15,0.5,6,8,-0.017257342098451003,462.18938609580397,0.6770821102937208
8474,0.1,15,0.5,6,9,0.009569635502559478,457.1427203989486,0.6693706211180253
8475,0.1,15,0.5,6,10,0.013826472809179181,455.7683480845288,0.6641030472327011
8476,0.1,15,0.5,6,11,0.015737788199521163,455.7192864298598,0.6640946347636795
8477,0.1,15,0.5,6,12,0.00646173792080533,459.3052657010415,0.6721715602084904
8478,0.1,15,0.5,6,13,0.007820732283428047,458.97881384795375,0.6741052202890092
8479,0.1,15,0.5,6,14,0.021667659707061023,454.58961926636243,0.6649508943885724
8480,0.1,15,0.5,6,15,-0.00774171307861136,458.88113614161983,0.6733225878212533
8481,0.1,15,0.5,6,16,-4.201621014250645e-05,459.5046504715704,0.6719617203535427
8482,0.1,15,0.5,6,17,0.02187538944941898,454.8877542639512,0.6656268585070086
8483,0.1,15,0.5,6,18,0.00406792865438711,461.45144252769796,0.6741422271950022
8484,0.1,15,0.5,6,19,0.02203159807381465,456.1047204503518,0.6691701014663353
8485,0.1,15,0.5,6,20,0.013291452655286001,456.62296459434566,0.667708119858487
8486,0.1,15,0.5,6,21,0.01807370557277439,453.4247005630532,0.66127292014897
8487,0.1,15,0.5,6,22,0.017557155215522577,458.6630622441624,0.6694535672366525
8488,0.1,15,0.5,6,23,0.006461798503026681,452.90317934443823,0.6619398475551155
8489,0.1,15,0.5,6,24,-0.020531934123937116,457.43080799013234,0.6679284596543109
8490,0.1,15,0.5,6,25,-0.0011177908731207266,457.0325043378287,0.6667990469417027
8491,0.1,15,0.5,6,26,0.044889943201180005,456.35052356215056,0.6697165283165449
8492,0.1,15,0.5,6,27,0.008762932749979885,455.46651741497743,0.6658423608226731
8493,0.1,15,0.5,6,28,0.008872454738648583,454.6881497005463,0.6641634785434027
8494,0.1,15,0.5,6,29,-0.000834716334455495,459.2802154172041,0.6727697208023148
8495,0.1,15,0.5,7,0,0.0038077643724789578,453.93958206458336,0.6600869157383092
8496,0.1,15,0.5,7,1,-0.015231514464640888,455.543570270215,0.66248921615794
8497,0.1,15,0.5,7,2,-0.0058241557896118136,454.8185860760614,0.6635935422510048
8498,0.1,15,0.5,7,3,-0.0005891020655752708,455.1066665403182,0.6656327292776644
8499,0.1,15,0.5,7,4,0.0002863943118402157,456.55697785945375,0.6669890818652054
8500,0.1,15,0.5,7,5,-0.008731615958668454,458.37157813785456,0.6731738715157726
8501,0.1,15,0.5,7,6,0.0018748507274995534,457.69704464700226,0.6676539404981691
8502,0.1,15,0.5,7,7,0.007289341164584848,455.1677466419898,0.6652421743950024
8503,0.1,15,0.5,7,8,-0.00750215361759705,457.2083376959745,0.6688129717213463
8504,0.1,15,0.5,7,9,-0.005878278509895915,459.6658004561329,0.6715860024052981
8505,0.1,15,0.5,7,10,-0.01905362727117257,457.32637163660496,0.6667169498469084
8506,0.1,15,0.5,7,11,-0.011003891458589104,453.7342356035709,0.6616835564792519
8507,0.1,15,0.5,7,12,-0.017503507898540518,457.58008222575523,0.6698902673985692
8508,0.1,15,0.5,7,13,-0.0009090577860501187,457.8307832028758,0.6679497635822612
8509,0.1,15,0.5,7,14,0.008994181682895978,457.60328884090114,0.6694969149291481
8510,0.1,15,0.5,7,15,-0.009599762595824334,456.9401032304525,0.6661803918440364
8511,0.1,15,0.5,7,16,-0.004011307205498409,454.20804033996995,0.661124988288764
8512,0.1,15,0.5,7,17,-0.010569561239424397,459.68238750981567,0.671648021843602
8513,0.1,15,0.5,7,18,0.0019229180028793244,459.742545618112,0.671250940843248
8514,0.1,15,0.5,7,19,0.000170476394734174,455.09928349535966,0.663245616358314
8515,0.1,15,0.5,7,20,-0.022421239046115562,460.1975935359,0.6725454585834326
8516,0.1,15,0.5,7,21,-0.013972602996581734,456.283471190399,0.6653680170932833
8517,0.1,15,0.5,7,22,-0.0017867463507847865,457.61932329785094,0.6711238924538456
8518,0.1,15,0.5,7,23,-0.008069309128544463,457.74532001477036,0.6690250272916316
8519,0.1,15,0.5,7,24,0.012089544216594179,456.7849429236383,0.6678547672073497
8520,0.1,15,0.5,7,25,-0.0012251841512645467,453.876192081654,0.6619347587969155
8521,0.1,15,0.5,7,26,-0.016874769395555555,458.8957691850901,0.6731168471373107
8522,0.1,15,0.5,7,27,-0.0034636681532462105,455.96800297275314,0.6657732522922474
8523,0.1,15,0.5,7,28,0.022440350018762507,453.9560883928055,0.6620098694054632
8524,0.1,15,0.5,7,29,0.007906011669999236,459.20990081400515,0.6688964779919307
8525,0.1,15,0.5,8,0,0.012134148208203015,460.045265282396,0.6719407636590833
8526,0.1,15,0.5,8,1,0.014770495393710231,453.62428329802896,0.6597397977960986
8527,0.1,15,0.5,8,2,0.003642922539353624,453.4075348265074,0.6605457518513755
8528,0.1,15,0.5,8,3,0.012731388488358043,459.46609089857475,0.6720426892753485
8529,0.1,15,0.5,8,4,-0.005989205766912568,455.2157860020834,0.6616859242565293
8530,0.1,15,0.5,8,5,0.0071494517958654346,458.73132569476996,0.6726253838584899
8531,0.1,15,0.5,8,6,0.013314002256901597,457.90936823845345,0.6726586718097568
8532,0.1,15,0.5,8,7,0.0008547950304643818,455.9586326017226,0.6656853913416705
8533,0.1,15,0.5,8,8,-0.017513936111779576,463.6354945797819,0.6814446239365841
8534,0.1,15,0.5,8,9,-0.0005571282737079954,456.8046318879562,0.6676456233811653
8535,0.1,15,0.5,8,10,0.014283387618606203,457.1897469408034,0.6674155895769346
8536,0.1,15,0.5,8,11,0.020472280194560506,454.3780586680421,0.6661356411853794
8537,0.1,15,0.5,8,12,0.03954811597236846,457.97078032583244,0.6693689793794513
8538,0.1,15,0.5,8,13,0.00598824104580685,456.81696353885803,0.6663362566302793
8539,0.1,15,0.5,8,14,0.003172876627593096,454.46137810714237,0.6636107047222526
8540,0.1,15,0.5,8,15,0.015327978771540381,453.5487402895462,0.659013915801574
8541,0.1,15,0.5,8,16,0.027259475895647114,453.2238597404549,0.6617435718276884
8542,0.1,15,0.5,8,17,-0.008495689481881988,458.9764378143864,0.6728272473732013
8543,0.1,15,0.5,8,18,0.0011061301151671181,454.74650341938604,0.6650529439197688
8544,0.1,15,0.5,8,19,0.015442345907105649,456.8995358610662,0.6671350717351682
8545,0.1,15,0.5,8,20,0.02135242466591707,454.20459947032435,0.6618408178665162
8546,0.1,15,0.5,8,21,0.023342353430231944,460.2911837115727,0.6751698020617632
8547,0.1,15,0.5,8,22,0.02129086610039625,456.51343539199644,0.6676663810370167
8548,0.1,15,0.5,8,23,0.00645648751220558,454.04958753263116,0.6621271913623593
8549,0.1,15,0.5,8,24,0.025227833415377432,458.8164312052829,0.67312362982331
8550,0.1,15,0.5,8,25,-0.0011218565896545403,457.14708248428434,0.6708402877254214
8551,0.1,15,0.5,8,26,0.01269804052906424,457.05410373424996,0.6674337196370645
8552,0.1,15,0.5,8,27,0.015014494334993717,459.35401577630665,0.6736450777963409
8553,0.1,15,0.5,8,28,0.028390143201721566,455.69388480992785,0.667158306352722
8554,0.1,15,0.5,8,29,0.0019208765166666604,454.7865923751294,0.6643555168292917
8555,0.1,15,0.5,9,0,-0.003928585197722559,453.57577127660306,0.6652175729699077
8556,0.1,15,0.5,9,1,0.0071717838084051355,456.406943138677,0.6654729945709694
8557,0.1,15,0.5,9,2,-0.021591019567413747,457.1561271806831,0.6705752896354585
8558,0.1,15,0.5,9,3,-0.0008589989932832193,457.66505520923675,0.6709644474031554
8559,0.1,15,0.5,9,4,-0.008059622407325523,452.96390311991354,0.660745010152957
8560,0.1,15,0.5,9,5,-0.02747322647113902,459.7042712725385,0.6727475640486728
8561,0.1,15,0.5,9,6,-0.01843789940682329,460.0926073466446,0.6740863912335829
8562,0.1,15,0.5,9,7,-0.016499653696666738,454.7372552798959,0.6646329889051507
8563,0.1,15,0.5,9,8,0.009225412799011151,457.424755666751,0.6701087615310661
8564,0.1,15,0.5,9,9,-0.01818282148250355,450.178919255862,0.6570211825985086
8565,0.1,15,0.5,9,10,-0.0032590462705448797,452.86141217619024,0.6604268948952733
8566,0.1,15,0.5,9,11,-0.02324773973243628,457.48581038382036,0.670121027933588
8567,0.1,15,0.5,9,12,-0.01716083431734922,456.32099652487574,0.6670480033799374
8568,0.1,15,0.5,9,13,0.0017743966735021173,456.890129249708,0.6724484776098789
8569,0.1,15,0.5,9,14,-0.029287749148261835,456.07777011048546,0.6693226210167852
8570,0.1,15,0.5,9,15,-0.024621114857021065,452.87664596124415,0.6610040751167194
8571,0.1,15,0.5,9,16,-0.010684456259969347,457.9095450106277,0.6710144820733664
8572,0.1,15,0.5,9,17,2.4591613418820102e-05,457.58923521654214,0.6698676989180234
8573,0.1,15,0.5,9,18,-0.010885170440772507,454.8922423516345,0.664753261114953
8574,0.1,15,0.5,9,19,-0.013120091056522365,458.9254966876367,0.6721433074734784
8575,0.1,15,0.5,9,20,-0.012906597938084616,458.68760573086246,0.6750212327109905
8576,0.1,15,0.5,9,21,-0.006307475171429072,456.03841031927885,0.6702965512604043
8577,0.1,15,0.5,9,22,-0.019009176720429743,455.6996869207396,0.6686775995988775
8578,0.1,15,0.5,9,23,-0.00947769851236315,458.83556152576847,0.6734030460415763
8579,0.1,15,0.5,9,24,-0.010610686622396457,456.3534454810504,0.6696689946383602
8580,0.1,15,0.5,9,25,-0.0285588408425856,459.67303886360804,0.6782223624536389
8581,0.1,15,0.5,9,26,-0.014062406276129674,456.4243377101102,0.6686507992126595
8582,0.1,15,0.5,9,27,0.018378019260054997,453.1614779584688,0.6624366224791911
8583,0.1,15,0.5,9,28,-0.024414251230836407,458.01804252135554,0.6656550068722633
8584,0.1,15,0.5,9,29,-0.01811298568530841,458.8562325153798,0.6734264041389446
8585,0.1,15,0.75,0,0,-0.011561716797272437,484.0166255681125,0.710610237250231
8586,0.1,15,0.75,0,1,-0.0028697989254971626,482.5019073294049,0.7083627069843091
8587,0.1,15,0.75,0,2,0.0013421531143395227,482.22912715488025,0.7103899690658895
8588,0.1,15,0.75,0,3,-0.009637869617597291,482.1293954557775,0.709829920929046
8589,0.1,15,0.75,0,4,-0.01074104632332439,484.87693357880636,0.7156005500504623
8590,0.1,15,0.75,0,5,-0.00828958008418034,484.48708928699443,0.7116521659617144
