,er_p,complex_spread_ratio,repetition,run,pearson,euclidean,mape
4915,0.5,0.1,4,5,0.22944679125834966,309.62098700953135,0.4392230271992095
4916,0.5,0.1,4,6,0.22813789223853695,312.55355771152506,0.44170819410000145
4917,0.5,0.1,4,7,0.2302402316861433,309.4335865490663,0.4386040550693258
4918,0.5,0.1,4,8,0.22930562694364617,312.45752032926504,0.4436699040732091
4919,0.5,0.1,4,9,0.23584665992133536,310.19659036136795,0.4398573590085056
4920,0.5,0.1,4,10,0.22423814151188018,308.4214977454494,0.437054972862098
4921,0.5,0.1,4,11,0.22027758248284837,311.15088360258306,0.4407496569546963
4922,0.5,0.1,4,12,0.22845088778870895,311.23850110712266,0.44098185198232936
4923,0.5,0.1,4,13,0.23224289537571777,307.2393335199162,0.43614684251993335
4924,0.5,0.1,4,14,-0.5783121649113734,581.0527107162878,0.937983178193407
4925,0.5,0.1,4,15,0.21793747931817964,306.32639922488164,0.43186520105255494
4926,0.5,0.1,4,16,0.22667484242529023,307.92295117130396,0.4356974716191753
4927,0.5,0.1,4,17,0.2346140809717154,308.1054720343,0.43545696705582415
4928,0.5,0.1,4,18,0.23044523286845764,307.26675294749083,0.4351898060052915
4929,0.5,0.1,4,19,0.2235169706390887,305.20010218312615,0.4320734205620118
4930,0.5,0.1,4,20,0.22292504122575266,311.73328185521046,0.4413465394929276
4931,0.5,0.1,4,21,0.2317310177258686,310.9941753170973,0.4404846573079875
4932,0.5,0.1,4,22,0.22668318589288786,308.9513591199414,0.4373932824456337
4933,0.5,0.1,4,23,0.22220783254668022,310.6735382931127,0.4396301039282197
4934,0.5,0.1,4,24,0.22814723661888045,309.76382421958414,0.4384987288541453
4935,0.5,0.1,4,25,0.22496999855220653,312.2411996224068,0.4424137145416484
4936,0.5,0.1,4,26,0.2394360903925781,309.88953293379285,0.4390925510959331
4937,0.5,0.1,4,27,-0.017269374768289103,374.06764768611146,0.5223265240110586
4938,0.5,0.1,4,28,0.2250190045012257,310.31559443933935,0.43910801847183034
4939,0.5,0.1,4,29,0.22863432533503078,310.89388887190523,0.4400137319973099
4940,0.5,0.1,5,0,-0.5757820787480502,552.9164622773108,0.8880548148497968
4941,0.5,0.1,5,1,-0.5652545607631949,553.1407193452017,0.8888285420016659
4942,0.5,0.1,5,2,-0.5652545607631949,553.1407193452017,0.8888285420016659
4943,0.5,0.1,5,3,-0.5652545607631949,553.1407193452017,0.8888285420016659
4944,0.5,0.1,5,4,-0.5652545607631949,553.1407193452017,0.8888285420016659
4945,0.5,0.1,5,5,0.17238056143760075,368.5079769436764,0.5316248903024099
4946,0.5,0.1,5,6,-0.6006775238361984,551.9272661283288,0.8842017080940862
4947,0.5,0.1,5,7,-0.5684341458596128,553.0856209699047,0.8886417748441163
4948,0.5,0.1,5,8,-0.5652545607631949,553.1407193452017,0.8888285420016659
4949,0.5,0.1,5,9,-0.5684341458596128,553.0856209699047,0.8886417748441163
4950,0.5,0.1,5,10,-0.5743237152481413,552.4642952505724,0.8885437542044329
4951,0.5,0.1,5,11,-0.5652545607631949,553.1407193452017,0.8888285420016659
4952,0.5,0.1,5,12,-0.5796055630740847,552.7341783974507,0.8874145378121336
4953,0.5,0.1,5,13,-0.5652545607631949,553.1407193452017,0.8888285420016659
4954,0.5,0.1,5,14,-0.5652545607631949,553.1407193452017,0.8888285420016659
4955,0.5,0.1,5,15,-0.5652545607631949,553.1407193452017,0.8888285420016659
4956,0.5,0.1,5,16,-0.5652545607631949,553.1407193452017,0.8888285420016659
4957,0.5,0.1,5,17,-0.5922012546451745,552.1655611949632,0.8850668553407024
4958,0.5,0.1,5,18,-0.5652545607631949,553.1407193452017,0.8888285420016659
4959,0.5,0.1,5,19,-0.5652545607631949,553.1407193452017,0.8888285420016659
4960,0.5,0.1,5,20,-0.5652545607631949,553.1407193452017,0.8888285420016659
4961,0.5,0.1,5,21,-0.5652545607631949,553.1407193452017,0.8888285420016659
4962,0.5,0.1,5,22,-0.5652545607631949,553.1407193452017,0.8888285420016659
4963,0.5,0.1,5,23,-0.5652545607631949,553.1407193452017,0.8888285420016659
4964,0.5,0.1,5,24,-0.5684341458596128,553.0856209699047,0.8886417748441163
4965,0.5,0.1,5,25,-0.5911545715326371,552.2107495004019,0.8852802810199233
4966,0.5,0.1,5,26,-0.5652545607631949,553.1407193452017,0.8888285420016659
4967,0.5,0.1,5,27,-0.5652545607631949,553.1407193452017,0.8888285420016659
4968,0.5,0.1,5,28,-0.5652545607631949,553.1407193452017,0.8888285420016659
4969,0.5,0.1,5,29,-0.5652545607631949,553.1407193452017,0.8888285420016659
4970,0.5,0.1,6,0,0.2049326830205338,332.0832575827483,0.469855914965774
4971,0.5,0.1,6,1,0.21909777131494615,331.13438889434343,0.46802057952798287
4972,0.5,0.1,6,2,0.2062709382990372,330.8752556266337,0.4690343795247333
4973,0.5,0.1,6,3,-0.5744258840750139,552.4377983699767,0.8894492974492763
4974,0.5,0.1,6,4,0.21390220743526134,330.7372661416791,0.46839345714318176
4975,0.5,0.1,6,5,0.20944083642754405,331.9427226947234,0.47127223367381355
4976,0.5,0.1,6,6,0.21635050634492303,331.52258631502417,0.4672938940405609
4977,0.5,0.1,6,7,0.2112110080582302,331.27224892614214,0.46677434050190697
4978,0.5,0.1,6,8,0.2095216135309086,331.4801758417201,0.4685798252605289
4979,0.5,0.1,6,9,0.210260176060831,331.7204517127097,0.4695931493816429
4980,0.5,0.1,6,10,0.22808383719575206,328.9231793466047,0.4599998630295766
4981,0.5,0.1,6,11,0.20556172329474612,331.73197256346316,0.47013391769290336
4982,0.5,0.1,6,12,0.2184431940660924,330.17220312616524,0.4646751030889266
4983,0.5,0.1,6,13,0.22005528255095333,330.5613268908773,0.4682172548683721
4984,0.5,0.1,6,14,0.2067130686000969,331.1158351769032,0.4697121672498222
4985,0.5,0.1,6,15,0.21420031706764434,330.80536654957467,0.46633883344764965
4986,0.5,0.1,6,16,0.21400892511117123,330.81249318454627,0.4684873724593377
4987,0.5,0.1,6,17,0.20651114225919862,331.29318234044115,0.4697655013747158
4988,0.5,0.1,6,18,0.20857946973497574,331.8571591215515,0.46850509194305
4989,0.5,0.1,6,19,0.21405248971066684,330.65075880617894,0.46690458655741196
4990,0.5,0.1,6,20,0.20387805484228005,331.64130590875595,0.46936125040155785
4991,0.5,0.1,6,21,0.2022232270983636,332.11676518236965,0.4711426294325743
4992,0.5,0.1,6,22,0.20516471925024793,331.3521936369045,0.46947898535045623
4993,0.5,0.1,6,23,0.22304106625029055,330.77325995293137,0.46014433699577256
4994,0.5,0.1,6,24,0.21802668897988933,330.2834568967892,0.46696631328869637
4995,0.5,0.1,6,25,0.20806671511765007,332.099667555753,0.47153585642103985
4996,0.5,0.1,6,26,0.21004280731451222,331.23604388946063,0.4689934921950764
4997,0.5,0.1,6,27,-0.23506771308643418,495.96905081044946,0.7931781737714573
4998,0.5,0.1,6,28,0.21378181973965402,331.58515343599146,0.46959410770144316
4999,0.5,0.1,6,29,0.21249659109097097,331.70025495594365,0.4703188485618461
5000,0.5,0.1,7,0,0.20266958917806852,349.28883068801537,0.49755501418869086
5001,0.5,0.1,7,1,0.1756053645766019,351.80601243491924,0.5087135855389753
5002,0.5,0.1,7,2,0.17878482850582042,349.9019119016322,0.5019265484205228
5003,0.5,0.1,7,3,0.16683243056657393,350.8616958218465,0.5082452706890442
5004,0.5,0.1,7,4,0.20740034281479627,349.478808667805,0.5005937179147514
5005,0.5,0.1,7,5,0.1825976409135742,351.2276156506388,0.5102404935945642
5006,0.5,0.1,7,6,0.2138479301714766,350.28059666891477,0.503293537580423
5007,0.5,0.1,7,7,0.18645239562817673,349.43525007760996,0.5056390166818652
5008,0.5,0.1,7,8,0.2006002957997753,349.8900953326984,0.4996088721278988
5009,0.5,0.1,7,9,0.18615398903777602,351.19776174543244,0.5072301886015496
5010,0.5,0.1,7,10,0.19408608275964104,350.0278231890027,0.5055898098834758
5011,0.5,0.1,7,11,0.18547951195881215,351.1580972143923,0.5089130904545155
5012,0.5,0.1,7,12,0.17448131375489684,350.20172465805643,0.5044059423816233
5013,0.5,0.1,7,13,0.19653055000670897,349.62949488750627,0.5036206928315667
5014,0.5,0.1,7,14,0.204604500955232,349.8733958494986,0.5030844820157306
5015,0.5,0.1,7,15,0.1857568876595256,352.0680188280946,0.5122253024964665
5016,0.5,0.1,7,16,0.19692965127795634,350.45823108174795,0.5040716358897313
5017,0.5,0.1,7,17,0.186606737104699,350.72082074792525,0.5078007353861579
5018,0.5,0.1,7,18,-0.5746240260029113,552.2273983744659,0.887597123946304
5019,0.5,0.1,7,19,0.1768856056294806,350.6598358876391,0.5044975187575439
5020,0.5,0.1,7,20,0.19284386377804194,350.3995277411671,0.5071011720243163
5021,0.5,0.1,7,21,0.1876425366510193,351.3221889718298,0.5049668069768365
5022,0.5,0.1,7,22,0.2063809389333214,348.7293134406391,0.49677152425117316
5023,0.5,0.1,7,23,0.18546241581460945,349.93939058913793,0.5038337539590368
5024,0.5,0.1,7,24,0.19660922201672346,350.67752285207456,0.5067151137115314
5025,0.5,0.1,7,25,0.18927430246286706,350.10792447437194,0.5066496767059732
5026,0.5,0.1,7,26,0.1884186613736205,350.08749866049175,0.5014543530647274
5027,0.5,0.1,7,27,0.20416675930756947,349.6314512336574,0.5028894689460938
5028,0.5,0.1,7,28,0.1873985328151535,350.10029734580286,0.5019961422393181
5029,0.5,0.1,7,29,0.19735320249053948,349.26174150164553,0.50432953810715
5030,0.5,0.1,8,0,-0.5775703755771858,560.2082732800636,0.9019025634408786
5031,0.5,0.1,8,1,-0.5775703755771858,560.2082732800636,0.9019025634408786
5032,0.5,0.1,8,2,-0.5789553906955335,555.0487180791043,0.8939417156160526
5033,0.5,0.1,8,3,-0.5775703755771858,560.2082732800636,0.9019025634408786
5034,0.5,0.1,8,4,-0.5775703755771858,560.2082732800636,0.9019025634408786
5035,0.5,0.1,8,5,-0.5775703755771858,560.2082732800636,0.9019025634408786
5036,0.5,0.1,8,6,-0.5775703755771858,560.2082732800636,0.9019025634408786
5037,0.5,0.1,8,7,-0.5775703755771858,560.2082732800636,0.9019025634408786
5038,0.5,0.1,8,8,-0.5775703755771858,560.2082732800636,0.9019025634408786
5039,0.5,0.1,8,9,-0.5775703755771858,560.2082732800636,0.9019025634408786
5040,0.5,0.1,8,10,-0.5775703755771858,560.2082732800636,0.9019025634408786
5041,0.5,0.1,8,11,-0.5775703755771858,560.2082732800636,0.9019025634408786
5042,0.5,0.1,8,12,-0.5775703755771858,560.2082732800636,0.9019025634408786
5043,0.5,0.1,8,13,-0.5775703755771858,560.2082732800636,0.9019025634408786
5044,0.5,0.1,8,14,-0.5775703755771858,560.2082732800636,0.9019025634408786
5045,0.5,0.1,8,15,-0.5775703755771858,560.2082732800636,0.9019025634408786
5046,0.5,0.1,8,16,-0.5775703755771858,560.2082732800636,0.9019025634408786
5047,0.5,0.1,8,17,-0.5775703755771858,560.2082732800636,0.9019025634408786
5048,0.5,0.1,8,18,-0.5775703755771858,560.2082732800636,0.9019025634408786
5049,0.5,0.1,8,19,-0.5775703755771858,560.2082732800636,0.9019025634408786
5050,0.5,0.1,8,20,-0.5775703755771858,560.2082732800636,0.9019025634408786
5051,0.5,0.1,8,21,-0.5775703755771858,560.2082732800636,0.9019025634408786
5052,0.5,0.1,8,22,-0.5775703755771858,560.2082732800636,0.9019025634408786
5053,0.5,0.1,8,23,-0.5775703755771858,560.2082732800636,0.9019025634408786
5054,0.5,0.1,8,24,-0.5775703755771858,560.2082732800636,0.9019025634408786
5055,0.5,0.1,8,25,-0.5775703755771858,560.2082732800636,0.9019025634408786
5056,0.5,0.1,8,26,0.19471047807067188,341.55841567968895,0.4912044578168297
5057,0.5,0.1,8,27,-0.5775703755771858,560.2082732800636,0.9019025634408786
5058,0.5,0.1,8,28,-0.5775703755771858,560.2082732800636,0.9019025634408786
5059,0.5,0.1,8,29,-0.5775703755771858,560.2082732800636,0.9019025634408786
5060,0.5,0.1,9,0,-0.5748588876059199,575.7772082253056,0.9275526241661624
5061,0.5,0.1,9,1,-0.5748588876059199,575.7772082253056,0.9275526241661624
5062,0.5,0.1,9,2,-0.5748588876059199,575.7772082253056,0.9275526241661624
5063,0.5,0.1,9,3,-0.5748588876059199,575.7772082253056,0.9275526241661624
5064,0.5,0.1,9,4,-0.5748588876059199,575.7772082253056,0.9275526241661624
5065,0.5,0.1,9,5,-0.5748588876059199,575.7772082253056,0.9275526241661624
5066,0.5,0.1,9,6,-0.5748588876059199,575.7772082253056,0.9275526241661624
5067,0.5,0.1,9,7,-0.5748588876059199,575.7772082253056,0.9275526241661624
5068,0.5,0.1,9,8,-0.5748588876059199,575.7772082253056,0.9275526241661624
5069,0.5,0.1,9,9,-0.5748588876059199,575.7772082253056,0.9275526241661624
5070,0.5,0.1,9,10,-0.5748588876059199,575.7772082253056,0.9275526241661624
5071,0.5,0.1,9,11,-0.5748588876059199,575.7772082253056,0.9275526241661624
5072,0.5,0.1,9,12,-0.559244607632373,541.6922575971715,0.8695552802691116
5073,0.5,0.1,9,13,-0.5748588876059199,575.7772082253056,0.9275526241661624
5074,0.5,0.1,9,14,-0.5748588876059199,575.7772082253056,0.9275526241661624
5075,0.5,0.1,9,15,-0.5748588876059199,575.7772082253056,0.9275526241661624
5076,0.5,0.1,9,16,-0.5748588876059199,575.7772082253056,0.9275526241661624
5077,0.5,0.1,9,17,-0.5748588876059199,575.7772082253056,0.9275526241661624
5078,0.5,0.1,9,18,-0.5748588876059199,575.7772082253056,0.9275526241661624
5079,0.5,0.1,9,19,-0.5748588876059199,575.7772082253056,0.9275526241661624
5080,0.5,0.1,9,20,-0.5748588876059199,575.7772082253056,0.9275526241661624
5081,0.5,0.1,9,21,-0.5748588876059199,575.7772082253056,0.9275526241661624
5082,0.5,0.1,9,22,-0.5748588876059199,575.7772082253056,0.9275526241661624
5083,0.5,0.1,9,23,-0.5748588876059199,575.7772082253056,0.9275526241661624
5084,0.5,0.1,9,24,-0.5748588876059199,575.7772082253056,0.9275526241661624
5085,0.5,0.1,9,25,-0.5748588876059199,575.7772082253056,0.9275526241661624
5086,0.5,0.1,9,26,-0.5748588876059199,575.7772082253056,0.9275526241661624
5087,0.5,0.1,9,27,-0.5748588876059199,575.7772082253056,0.9275526241661624
5088,0.5,0.1,9,28,-0.5748588876059199,575.7772082253056,0.9275526241661624
5089,0.5,0.1,9,29,-0.5748588876059199,575.7772082253056,0.9275526241661624
5090,0.5,0.25,0,0,,254.69111173449883,0.3208735771974588
5091,0.5,0.25,0,1,,252.52320080773882,0.3165583109801861
5092,0.5,0.25,0,2,,254.26062447342028,0.316986559552969
5093,0.5,0.25,0,3,,254.86617166072048,0.3218355172993078
5094,0.5,0.25,0,4,,254.3627166829035,0.32092352543877894
5095,0.5,0.25,0,5,,390.9253812927309,0.6122916671651032
5096,0.5,0.25,0,6,,254.10837746547358,0.3197185391969048
5097,0.5,0.25,0,7,,255.59069208911853,0.3226066226422882
5098,0.5,0.25,0,8,,252.61145113560892,0.3184090251589952
5099,0.5,0.25,0,9,,254.78293165338832,0.3209900512073815
5100,0.5,0.25,0,10,,252.72508817432131,0.3163307628132328
5101,0.5,0.25,0,11,,254.60947287391284,0.3206711259834505
5102,0.5,0.25,0,12,,254.35741867644128,0.32049446272944293
5103,0.5,0.25,0,13,,255.03368039054502,0.322148172544769
5104,0.5,0.25,0,14,,252.2622236967433,0.31777723629965043
5105,0.5,0.25,0,15,,254.51614351254534,0.3213346398464905
5106,0.5,0.25,0,16,,254.41238379866346,0.3199772551265864
5107,0.5,0.25,0,17,,255.40350812950794,0.321210254635693
5108,0.5,0.25,0,18,,255.53777986969075,0.32230250255765075
5109,0.5,0.25,0,19,,254.2696591860429,0.3205708465574957
5110,0.5,0.25,0,20,,254.10006988104234,0.31990366031153555
5111,0.5,0.25,0,21,,256.3083759073078,0.32378010862493517
5112,0.5,0.25,0,22,,255.78717405140932,0.32332395691351956
5113,0.5,0.25,0,23,,253.90908123653563,0.3204564299097785
5114,0.5,0.25,0,24,,254.1474040269013,0.32012636660094845
5115,0.5,0.25,0,25,,254.30294713518427,0.32145198761660954
5116,0.5,0.25,0,26,,252.07788471181195,0.3170983150713036
5117,0.5,0.25,0,27,,254.29495924864133,0.31733482928711143
5118,0.5,0.25,0,28,,253.6746598026958,0.3202998073414934
5119,0.5,0.25,0,29,,253.58822702565865,0.31899587021251524
5120,0.5,0.25,1,0,,455.3795051723862,0.7119107511128933
5121,0.5,0.25,1,1,,455.3795051723862,0.7119107511128933
5122,0.5,0.25,1,2,,455.3795051723862,0.7119107511128933
5123,0.5,0.25,1,3,,455.3795051723862,0.7119107511128933
5124,0.5,0.25,1,4,,455.3795051723862,0.7119107511128933
5125,0.5,0.25,1,5,,455.3795051723862,0.7119107511128933
5126,0.5,0.25,1,6,,455.3795051723862,0.7119107511128933
5127,0.5,0.25,1,7,,483.67242178820476,0.7607770330123612
5128,0.5,0.25,1,8,,455.3795051723862,0.7119107511128933
5129,0.5,0.25,1,9,,455.3795051723862,0.7119107511128933
5130,0.5,0.25,1,10,,455.3795051723862,0.7119107511128933
5131,0.5,0.25,1,11,,455.3795051723862,0.7119107511128933
5132,0.5,0.25,1,12,,455.3795051723862,0.7119107511128933
5133,0.5,0.25,1,13,,455.3795051723862,0.7119107511128933
5134,0.5,0.25,1,14,,455.3795051723862,0.7119107511128933
5135,0.5,0.25,1,15,,455.3795051723862,0.7119107511128933
5136,0.5,0.25,1,16,,455.3795051723862,0.7119107511128933
5137,0.5,0.25,1,17,,455.3795051723862,0.7119107511128933
5138,0.5,0.25,1,18,,455.3795051723862,0.7119107511128933
5139,0.5,0.25,1,19,,455.3795051723862,0.7119107511128933
5140,0.5,0.25,1,20,,455.3795051723862,0.7119107511128933
5141,0.5,0.25,1,21,,455.3795051723862,0.7119107511128933
5142,0.5,0.25,1,22,,455.3795051723862,0.7119107511128933
5143,0.5,0.25,1,23,,455.3795051723862,0.7119107511128933
5144,0.5,0.25,1,24,,455.3795051723862,0.7119107511128933
5145,0.5,0.25,1,25,,455.3795051723862,0.7119107511128933
5146,0.5,0.25,1,26,,455.3795051723862,0.7119107511128933
5147,0.5,0.25,1,27,,455.3795051723862,0.7119107511128933
5148,0.5,0.25,1,28,,455.3795051723862,0.7119107511128933
5149,0.5,0.25,1,29,,455.3795051723862,0.7119107511128933
5150,0.5,0.25,2,0,,460.41626316448657,0.7177056419195242
5151,0.5,0.25,2,1,,460.41626316448657,0.7177056419195242
5152,0.5,0.25,2,2,,179.85121036740156,0.2829687136483598
5153,0.5,0.25,2,3,,179.85121036740156,0.2829687136483598
5154,0.5,0.25,2,4,,178.77306166160795,0.2824087850598715
5155,0.5,0.25,2,5,,180.39539578462973,0.28324867794260394
5156,0.5,0.25,2,6,,179.310390512627,0.28268874935411564
5157,0.5,0.25,2,7,,179.85121036740156,0.2829687136483598
5158,0.5,0.25,2,8,,179.310390512627,0.28268874935411564
5159,0.5,0.25,2,9,,179.85121036740156,0.2829687136483598
5160,0.5,0.25,2,10,,180.94282653552315,0.2835286422368481
5161,0.5,0.25,2,11,,179.85121036740156,0.2829687136483598
5162,0.5,0.25,2,12,,179.85121036740156,0.2829687136483598
5163,0.5,0.25,2,13,,179.310390512627,0.28268874935411564
5164,0.5,0.25,2,14,,180.94282653552315,0.2835286422368481
5165,0.5,0.25,2,15,,179.85121036740156,0.2829687136483598
5166,0.5,0.25,2,16,,179.310390512627,0.28268874935411564
5167,0.5,0.25,2,17,,180.39539578462973,0.28324867794260394
5168,0.5,0.25,2,18,,178.2393546958855,0.28212882076562734
5169,0.5,0.25,2,19,,179.85121036740156,0.2829687136483598
5170,0.5,0.25,2,20,,179.310390512627,0.28268874935411564
5171,0.5,0.25,2,21,,181.49338738314816,0.28380860653109224
5172,0.5,0.25,2,22,,178.2393546958855,0.28212882076562734
5173,0.5,0.25,2,23,,180.94282653552315,0.2835286422368481
5174,0.5,0.25,2,24,,182.0469678690434,0.2840885708253364
5175,0.5,0.25,2,25,,180.39539578462973,0.28324867794260394
5176,0.5,0.25,2,26,,179.85121036740156,0.2829687136483598
5177,0.5,0.25,2,27,,180.94282653552315,0.2835286422368481
5178,0.5,0.25,2,28,,180.94282653552315,0.2835286422368481
5179,0.5,0.25,2,29,,178.2393546958855,0.28212882076562734
5180,0.5,0.25,3,0,,453.2149796563305,0.7087899006391157
5181,0.5,0.25,3,1,,453.2149796563305,0.7087899006391157
5182,0.5,0.25,3,2,,453.2149796563305,0.7087899006391157
5183,0.5,0.25,3,3,,453.2149796563305,0.7087899006391157
5184,0.5,0.25,3,4,,453.2149796563305,0.7087899006391157
5185,0.5,0.25,3,5,,453.2149796563305,0.7087899006391157
5186,0.5,0.25,3,6,,276.31852429182817,0.3668881941555684
5187,0.5,0.25,3,7,,453.2149796563305,0.7087899006391157
5188,0.5,0.25,3,8,,453.2149796563305,0.7087899006391157
5189,0.5,0.25,3,9,,453.2149796563305,0.7087899006391157
5190,0.5,0.25,3,10,,271.58165881694146,0.3495283209571691
5191,0.5,0.25,3,11,,453.2149796563305,0.7087899006391157
5192,0.5,0.25,3,12,,453.2149796563305,0.7087899006391157
5193,0.5,0.25,3,13,,453.2149796563305,0.7087899006391157
5194,0.5,0.25,3,14,,453.2149796563305,0.7087899006391157
5195,0.5,0.25,3,15,,453.2149796563305,0.7087899006391157
5196,0.5,0.25,3,16,,453.2149796563305,0.7087899006391157
5197,0.5,0.25,3,17,,453.2149796563305,0.7087899006391157
5198,0.5,0.25,3,18,,453.2149796563305,0.7087899006391157
5199,0.5,0.25,3,19,,453.2149796563305,0.7087899006391157
