,ws_p,ws_k,complex_spread_ratio,repetition,measure,pen_name,data,pearson,euclidean,mape
1301,0.25,5,0.25,8,opinion-timeseries,rep,"[49.       90.23333  95.23333  91.933334 91.933334 74.53333  74.53333
 78.933334 88.9      93.2      77.4      77.4      77.4      77.4
 77.4      77.4      77.4      54.533333 54.533333 54.533333 53.933334
 74.2      84.       82.73333  57.666668 39.233334 28.233334 51.233334
 51.233334 64.6      69.76667  68.03333  67.166664 71.666664 70.63333
 71.3      72.53333  72.7      57.033333 43.333332 32.2      31.766666
 31.766666 52.166668 63.066666 69.13333  71.433334 72.       72.
 72.       72.03333  72.03333  72.03333  72.03333  72.1      72.1
 72.1      72.1      72.1      72.1      72.1      72.1      56.433334
 55.066666]",-0.3288248623053503,150.99924878706352,0.23638284406275076
1302,0.25,5,0.25,9,opinion-timeseries,dem,"[70.       70.       70.       30.733334 30.733334 30.733334 30.733334
 76.433334 76.433334 76.433334 75.23333  73.9      72.23333  72.23333
 70.23333  70.23333  70.23333  70.23333  66.76667  63.3      41.533333
 41.533333 67.03333  46.333332 38.433334 31.766666 25.166666 25.166666
 25.166666 25.166666 25.166666 25.166666 25.166666 25.166666 21.
 68.36667  68.36667  91.46667  91.46667  91.46667  91.46667  90.13333
 90.13333  86.76667  86.76667  95.3      97.63333  98.       98.
 93.36667  97.       97.       92.433334 87.36667  96.36667  96.36667
 96.36667  96.36667  96.36667  96.36667  98.       98.       98.
 86.8     ]",0.46994499669561157,248.39497239938956,0.23440882787029563
1303,0.25,5,0.25,9,opinion-timeseries,mod,"[48.       80.333336 88.53333  82.13333  82.13333  81.96667  81.96667
 83.76667  85.8      86.433334 86.433334 86.433334 86.433334 86.433334
 81.666664 78.2      78.2      78.2      74.7      72.1      63.9
 71.86667  70.066666 59.1      56.266666 54.1      53.033333 61.233334
 61.233334 65.166664 68.46667  70.73333  72.933334 75.63333  67.5
 74.433334 77.4      76.73333  68.433334 63.866665 61.433334 66.46667
 66.46667  71.6      74.7      77.23333  78.566666 79.       74.066666
 70.433334 77.066666 77.2      70.666664 66.9      66.933334 63.733334
 63.733334 63.733334 60.566666 60.566666 63.466667 66.933334 62.633335
 61.4     ]",-0.38096706534355496,121.03928220877086,0.1813622653170375
1304,0.25,5,0.25,9,opinion-timeseries,rep,"[52.       97.833336 99.       98.13333  98.13333  87.7      87.7
 92.23333  97.26667  98.46667  89.73333  89.73333  89.73333  89.73333
 89.73333  88.566666 88.566666 75.76667  75.76667  75.76667  72.73333
 88.933334 93.26667  93.23333  73.73333  59.533333 50.566666 75.8
 75.8      84.36667  90.26667  91.8      92.36667  96.666664 96.6
 97.53333  98.73333  97.9      86.46667  74.433334 62.7      63.033333
 63.033333 83.2      90.9      95.933334 97.933334 98.566666 96.666664
 96.666664 98.8      98.8      98.8      98.8      98.8      94.066666
 94.066666 94.066666 90.5      90.5      94.13333  94.13333  84.2
 84.03333 ]",0.10981087239018697,221.90605646236378,0.4163227214183727
1305,0.25,5,0.5,0,opinion-timeseries,dem,"[57.       57.       57.       43.966667 43.966667 43.966667 43.966667
 55.466667 55.466667 55.466667 55.466667 55.466667 55.466667 55.466667
 55.466667 55.466667 55.466667 55.466667 55.466667 55.466667 49.733334
 49.733334 50.233334 46.166668 44.9      44.866665 44.866665 44.866665
 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665
 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665
 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665
 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665
 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665 44.866665
 44.866665]",-0.6177913330200613,342.4156584141211,0.45476202334329946
1306,0.25,5,0.5,0,opinion-timeseries,mod,"[37.       45.166668 46.       42.333332 42.333332 42.333332 42.333332
 42.333332 42.333332 42.333332 42.333332 42.333332 42.333332 42.333332
 42.333332 42.333332 42.333332 42.333332 42.333332 42.333332 38.866665
 40.866665 40.866665 37.666668 37.133335 37.       37.       39.
 39.       39.       39.       39.       39.       39.       37.
 39.       39.       39.       37.       37.       37.       39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       39.
 39.       39.       39.       39.       39.       39.       37.
 37.      ]",-0.584661519162931,286.123516913359,0.4522151526028469
1307,0.25,5,0.5,0,opinion-timeseries,rep,"[53.       69.       69.       62.866665 62.866665 61.2      61.2
 61.2      61.2      61.2      61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.       61.       61.       61.       61.       61.       61.
 61.      ]",-0.23592244199325815,60.47489956490317,0.10091164809596809
1308,0.25,5,0.5,1,opinion-timeseries,dem,"[70.       70.       70.       62.033333 62.033333 62.033333 62.033333
 79.63333  79.63333  79.63333  79.63333  79.63333  79.63333  79.63333
 79.63333  79.63333  79.63333  79.63333  79.63333  79.63333  77.53333
 77.53333  79.46667  79.2      79.2      79.2      79.2      79.2
 79.2      79.2      79.2      79.2      79.2      79.2      79.2
 79.7      79.7      79.86667  79.86667  79.86667  79.86667  79.9
 79.9      79.9      79.9      79.9      79.9      79.9      79.9
 79.9      79.9      79.9      79.9      79.9      79.9      79.9
 79.9      79.9      79.9      79.9      79.9      79.9      79.9
 79.9     ]",0.7075336134398061,99.04978314376397,0.12353835634096601
1309,0.25,5,0.5,1,opinion-timeseries,mod,"[41.       47.9      51.133335 44.8      44.8      44.8      44.8
 44.8      44.966667 44.966667 44.966667 44.966667 44.966667 44.966667
 43.966667 43.966667 43.966667 43.966667 43.966667 43.966667 39.266666
 41.266666 41.266666 39.       39.       39.       39.       41.
 41.       41.       41.       41.       41.       41.       39.
 41.       41.       41.       39.       39.       39.       41.
 41.       41.       41.       41.       41.       41.       41.
 41.       41.       41.       41.       41.       41.       41.
 41.       41.       41.       41.       41.       41.       39.
 39.      ]",-0.6874012394724911,271.25584800543334,0.42307949693375935
1310,0.25,5,0.5,1,opinion-timeseries,rep,"[43.       54.766666 55.       42.       42.       36.6      36.6
 36.6      36.6      36.6      34.666668 34.666668 34.666668 34.666668
 34.666668 34.666668 34.666668 34.       34.       34.       34.
 34.       34.       34.       34.       34.       34.       34.
 34.       34.       34.       34.       34.       34.       34.
 34.       34.       34.       34.       34.       34.       34.
 34.       34.       34.       34.       34.       34.       34.
 34.       34.       34.       34.       34.       34.       34.
 34.       34.       34.       34.       34.       34.       34.
 34.      ]",-0.7476845976781028,237.40150798640826,0.43982282466343064
1311,0.25,5,0.5,2,opinion-timeseries,dem,"[68.       68.       68.       50.655174 50.655174 50.655174 50.655174
 59.62069  59.62069  59.62069  59.62069  59.62069  59.62069  59.62069
 59.62069  59.62069  59.62069  59.62069  59.62069  59.62069  50.517242
 50.517242 51.827587 46.96552  45.103447 43.724136 42.793102 42.793102
 42.793102 42.793102 42.793102 42.793102 42.793102 42.793102 42.41379
 43.724136 43.724136 43.724136 43.724136 43.724136 43.724136 43.517242
 43.517242 43.517242 43.517242 43.517242 43.517242 43.517242 43.517242
 43.517242 43.517242 43.517242 43.517242 43.517242 43.517242 43.517242
 43.517242 43.517242 43.517242 43.517242 43.517242 43.517242 43.517242
 42.172413]",-0.795078252795915,343.818367701395,0.44191637354734375
1312,0.25,5,0.5,2,opinion-timeseries,mod,"[44.       53.       53.       40.103447 40.103447 40.103447 40.103447
 40.103447 40.103447 40.103447 40.103447 40.103447 40.103447 40.103447
 40.103447 40.103447 40.103447 40.103447 40.103447 40.103447 37.344826
 38.344826 38.344826 37.       37.       37.       37.       38.
 38.       38.       38.       38.       38.       38.       37.
 38.       38.       38.       37.       37.       37.       38.
 38.       38.       38.       38.       38.       38.       38.
 38.       38.       38.       38.       38.       38.       38.
 38.       38.       38.       38.       38.       38.       37.
 37.      ]",-0.7021884664120267,294.4718740694393,0.4627489019436027
1313,0.25,5,0.5,2,opinion-timeseries,rep,"[42.       51.       51.       44.13793  44.13793  41.206898 41.206898
 41.206898 42.206898 42.206898 41.       41.       41.       41.
 41.       40.       40.       40.       40.       40.       40.
 42.       42.       42.       40.       40.       40.       42.
 42.       42.       42.       42.       42.       42.       42.
 42.       42.       41.       40.       40.       40.       40.
 40.       42.       42.       42.       42.       42.       41.
 41.       42.       42.       42.       42.       42.       41.
 41.       41.       41.       41.       41.       41.       40.
 40.      ]",-0.4964084960492807,184.36689595279944,0.3384809045359553
1314,0.25,5,0.5,3,opinion-timeseries,dem,"[64.       64.       64.       51.266666 51.266666 51.266666 51.266666
 62.3      62.3      62.3      62.3      62.3      62.3      62.3
 62.3      62.3      62.3      62.3      62.3      62.3      56.933334
 56.933334 64.433334 62.766666 62.766666 62.766666 62.766666 62.766666
 62.766666 62.766666 62.766666 62.766666 62.766666 62.766666 62.766666
 66.066666 66.066666 66.76667  66.76667  66.76667  66.76667  66.9
 66.9      66.9      66.9      66.9      66.9      66.9      66.9
 66.9      66.9      66.9      66.9      66.9      66.9      66.9
 66.9      66.9      66.9      66.9      66.9      66.9      66.9
 65.9     ]",0.690655797305718,208.1738550687165,0.2808522345108009
1315,0.25,5,0.5,3,opinion-timeseries,mod,"[42.  45.5 46.  38.  38.  38.  38.  38.  38.  38.  38.  38.  38.  38.
 38.  38.  38.  38.  38.  38.  37.  37.  37.  37.  37.  37.  37.  37.
 37.  37.  37.  37.  37.  37.  37.  37.  37.  37.  37.  37.  37.  37.
 37.  37.  37.  37.  37.  37.  37.  37.  37.  37.  37.  37.  37.  37.
 37.  37.  37.  37.  37.  37.  37.  37. ]",-0.7055023935713588,302.7556762473662,0.4822459584834344
1316,0.25,5,0.5,3,opinion-timeseries,rep,"[61.       72.76667  73.86667  65.53333  65.53333  62.533333 62.533333
 62.533333 63.266666 63.266666 62.       62.       62.       62.
 62.       62.       62.       62.       62.       62.       62.
 63.       63.       63.       62.       62.       62.       63.
 63.       63.       63.       63.       63.       63.       63.
 63.       63.       63.       62.       62.       62.       62.
 62.       63.       63.       63.       63.       63.       63.
 63.       63.       63.       63.       63.       63.       63.
 63.       63.       63.       63.       63.       63.       62.
 62.      ]",-0.4346457519353491,61.845071472510064,0.09768112882374866
1317,0.25,5,0.5,4,opinion-timeseries,dem,"[66.       66.       66.       58.366665 58.366665 58.366665 58.366665
 72.03333  72.03333  72.03333  72.03333  72.03333  72.03333  72.03333
 72.03333  72.03333  72.03333  72.03333  72.03333  72.03333  70.833336
 70.833336 77.03333  76.03333  76.03333  76.03333  76.03333  76.03333
 76.03333  76.03333  76.03333  76.03333  76.03333  76.03333  76.03333
 77.36667  77.36667  77.36667  77.36667  77.36667  77.36667  77.36667
 77.36667  77.36667  77.36667  77.36667  77.36667  77.36667  77.36667
 77.36667  77.36667  77.36667  77.36667  77.36667  77.36667  77.36667
 77.36667  77.36667  77.36667  77.36667  77.36667  77.36667  77.36667
 76.36667 ]",0.8566341962783518,124.66467993143243,0.16508685092281236
1318,0.25,5,0.5,4,opinion-timeseries,mod,"[43.       50.1      51.7      47.5      47.5      47.5      47.5
 47.5      47.5      47.5      47.5      47.5      47.5      47.5
 47.5      47.5      47.5      47.5      47.5      47.5      46.966667
 46.966667 46.966667 46.8      46.8      46.8      46.8      46.8
 46.8      46.8      46.8      46.8      46.8      46.8      46.8
 46.8      46.8      46.8      46.8      46.8      46.8      46.8
 46.8      46.8      46.8      46.8      46.8      46.8      46.8
 46.8      46.8      46.8      46.8      46.8      46.8      46.8
 46.8      46.8      46.8      46.8      46.8      46.8      46.8
 46.8     ]",-0.3257949989826414,228.2635743976681,0.3546853098229208
1319,0.25,5,0.5,4,opinion-timeseries,rep,"[52.  63.  63.  58.1 58.1 56.  56.  56.  57.  57.  56.  56.  56.  56.
 56.  56.  56.  56.  56.  56.  56.  57.  57.  57.  56.  56.  56.  57.
 57.  57.  57.  57.  57.  57.  57.  57.  57.  57.  56.  56.  56.  56.
 56.  57.  57.  57.  57.  57.  57.  57.  57.  57.  57.  57.  57.  57.
 57.  57.  57.  57.  57.  57.  56.  56. ]",-0.1665672836455553,76.49824340028246,0.13876688206518523
1320,0.25,5,0.5,5,opinion-timeseries,dem,"[67.       67.       67.       48.4      48.4      48.4      48.4
 63.7      63.7      63.7      63.2      63.2      63.2      63.2
 63.2      63.2      63.2      63.2      63.2      63.2      55.266666
 55.266666 63.233334 58.2      57.833332 57.833332 57.833332 57.833332
 57.833332 57.833332 57.833332 57.833332 57.833332 57.833332 57.833332
 61.9      61.9      61.9      61.9      61.9      61.9      61.9
 61.9      61.9      61.9      61.9      61.9      61.9      61.9
 61.9      61.9      61.9      61.9      61.9      61.9      61.9
 61.9      61.9      61.9      61.9      61.9      61.9      61.9
 58.9     ]",0.15978909739434127,236.90535337498991,0.31422437793079516
1321,0.25,5,0.5,5,opinion-timeseries,mod,"[42.  43.7 44.8 42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.
 42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.
 42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.  42.
 42.  42.  42.  43.  43.  43.  43.  43.  43.  43.  43.  43.  43.  43.
 43.  43.  43.  43.  43.  43.  43.  43. ]",0.05698339137570085,263.4922987490256,0.4195335828514629
1322,0.25,5,0.5,5,opinion-timeseries,rep,"[51.  63.  63.  53.7 53.7 52.  52.  52.  53.  53.  52.  52.  52.  52.
 52.  52.  52.  52.  52.  52.  52.  53.  53.  53.  52.  52.  52.  53.
 53.  53.  53.  53.  53.  53.  53.  53.  53.  53.  52.  52.  52.  52.
 52.  53.  53.  53.  53.  53.  53.  53.  53.  53.  53.  53.  53.  53.
 53.  53.  53.  53.  53.  53.  52.  52. ]",-0.3515974423275425,102.33027565147977,0.1864722100149493
1323,0.25,5,0.5,6,opinion-timeseries,dem,"[67.       67.       67.       58.566666 58.566666 58.566666 58.566666
 74.566666 74.566666 74.566666 74.566666 74.566666 74.566666 74.566666
 74.566666 74.566666 74.566666 74.566666 74.566666 74.566666 73.53333
 73.53333  79.8      78.8      78.8      78.8      78.8      78.8
 78.8      78.8      78.8      78.8      78.8      78.8      78.8
 82.6      82.6      84.26667  84.26667  84.26667  84.26667  84.8
 84.8      84.8      84.8      84.933334 85.       85.       85.
 85.       85.       85.       85.       85.       85.       85.
 85.       85.       85.       85.       85.       85.       85.
 84.      ]",0.9139389986356271,86.90799077436574,0.11654625285327339
1324,0.25,5,0.5,6,opinion-timeseries,mod,"[35.  39.  39.  32.3 32.3 32.3 32.3 32.3 32.3 32.3 32.3 32.3 32.3 32.3
 32.3 32.3 32.3 32.3 32.3 32.3 31.3 31.3 31.3 31.  31.  31.  31.  31.
 31.  31.  31.  31.  31.  31.  31.  31.  31.  31.  31.  31.  31.  31.
 31.  31.  31.  31.  31.  31.  31.  31.  31.  31.  31.  31.  31.  31.
 31.  31.  31.  31.  31.  31.  31.  31. ]",-0.7376756329524049,348.82594028466195,0.5638307589495323
